#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;ITALIAN;;;;;;;;x
### PRONOMI
String_IT_Culture_castillan_Maschile;;;;;;castiliano;;;;;;;;x
String_IT_Culture_castillan_PlFemminile;;;;;;castiliane;;;;;;;;x
String_IT_Culture_castillan_PlMaschile;;;;;;castiliani;;;;;;;;x
String_IT_Culture_cat_Femminile;;;;;;felina;;;;;;;;x
String_IT_Culture_cat_Maschile;;;;;;felino;;;;;;;;x
String_IT_Culture_cat_PlFemminile;;;;;;feline;;;;;;;;x
String_IT_Culture_cat_PlMaschile;;;;;;felini;;;;;;;;x
String_IT_Culture_catalan_Femminile;;;;;;catalana;;;;;;;;x
String_IT_Culture_catalan_Maschile;;;;;;catalano;;;;;;;;x
String_IT_Culture_catalan_PlFemminile;;;;;;catalane;;;;;;;;x
String_IT_Culture_catalan_PlMaschile;;;;;;catalani;;;;;;;;x
String_IT_Culture_croatian_Femminile;;;;;;croata;;;;;;;;x
String_IT_Culture_croatian_Maschile;;;;;;croato;;;;;;;;x
String_IT_Culture_croatian_PlFemminile;;;;;;croate;;;;;;;;x
String_IT_Culture_croatian_PlMaschile;;;;;;croati;;;;;;;;x
String_IT_Culture_cuman_Femminile;;;;;;cumana;;;;;;;;x
String_IT_Culture_cuman_Maschile;;;;;;cumano;;;;;;;;x
String_IT_Culture_cuman_PlFemminile;;;;;;cumane;;;;;;;;x
String_IT_Culture_cuman_PlMaschile;;;;;;cumani;;;;;;;;x
String_IT_Culture_danish_Femminile;;;;;;danese;;;;;;;;x
String_IT_Culture_danish_Maschile;;;;;;danese;;;;;;;;x
String_IT_Culture_danish_PlFemminile;;;;;;danesi;;;;;;;;x
String_IT_Culture_danish_PlMaschile;;;;;;danesi;;;;;;;;x
String_IT_Culture_dutch_Femminile;;;;;;olandese;;;;;;;;x
String_IT_Culture_dutch_Maschile;;;;;;olandese;;;;;;;;x
String_IT_Culture_dutch_PlFemminile;;;;;;olandesi;;;;;;;;x
String_IT_Culture_dutch_PlMaschile;;;;;;olandesi;;;;;;;;x
String_IT_Culture_egyptian_arabic_Femminile;;;;;;egiziana;;;;;;;;x
String_IT_Culture_egyptian_arabic_Maschile;;;;;;egiziano;;;;;;;;x
String_IT_Culture_egyptian_arabic_PlFemminile;;;;;;egiziane;;;;;;;;x
String_IT_Culture_egyptian_arabic_PlMaschile;;;;;;egiziani;;;;;;;;x
String_IT_Culture_english_Femminile;;;;;;inglese;;;;;;;;x
String_IT_Culture_english_Maschile;;;;;;inglese;;;;;;;;x
String_IT_Culture_english_PlFemminile;;;;;;inglesi;;;;;;;;x
String_IT_Culture_english_PlMaschile;;;;;;inglesi;;;;;;;;x
String_IT_Culture_ethiopian_Femminile;;;;;;etiope;;;;;;;;x
String_IT_Culture_ethiopian_Maschile;;;;;;etiope;;;;;;;;x
String_IT_Culture_ethiopian_PlFemminile;;;;;;etiopi;;;;;;;;x
String_IT_Culture_ethiopian_PlMaschile;;;;;;etiopi;;;;;;;;x
String_IT_Culture_finnish_Femminile;;;;;;finnica;;;;;;;;x
String_IT_Culture_finnish_Maschile;;;;;;finnico;;;;;;;;x
String_IT_Culture_finnish_PlFemminile;;;;;;finniche;;;;;;;;x
String_IT_Culture_finnish_PlMaschile;;;;;;finnici;;;;;;;;x
String_IT_Culture_frankish_Femminile;;;;;;francese;;;;;;;;x
String_IT_Culture_frankish_Maschile;;;;;;francese;;;;;;;;x
String_IT_Culture_frankish_PlFemminile;;;;;;francesi;;;;;;;;x
String_IT_Culture_frankish_PlMaschile;;;;;;francesi;;;;;;;;x
String_IT_Culture_frisian_Femminile;;;;;;frisona;;;;;;;;x
String_IT_Culture_frisian_Maschile;;;;;;frisone;;;;;;;;x
String_IT_Culture_frisian_PlFemminile;;;;;;frisone;;;;;;;;x
String_IT_Culture_frisian_PlMaschile;;;;;;frisoni;;;;;;;;x
String_IT_Culture_georgian_Femminile;;;;;;georgiana;;;;;;;;x
String_IT_Culture_georgian_Maschile;;;;;;georgiano;;;;;;;;x
String_IT_Culture_georgian_PlFemminile;;;;;;georgiane;;;;;;;;x
String_IT_Culture_georgian_PlMaschile;;;;;;georgiani;;;;;;;;x
String_IT_Culture_german_Femminile;;;;;;tedesca;;;;;;;;x
String_IT_Culture_german_Maschile;;;;;;tedesco;;;;;;;;x
String_IT_Culture_german_PlFemminile;;;;;;tedesche;;;;;;;;x
String_IT_Culture_german_PlMaschile;;;;;;tesschi;;;;;;;;x
String_IT_Culture_greek_Femminile;;;;;;greca;;;;;;;;x
String_IT_Culture_greek_Maschile;;;;;;greco;;;;;;;;x
String_IT_Culture_greek_PlFemminile;;;;;;geche;;;;;;;;x
String_IT_Culture_greek_PlMaschile;;;;;;greci;;;;;;;;x
String_IT_Culture_gujurati_Femminile;;;;;;gujarati;;;;;;;;x
String_IT_Culture_gujurati_Maschile;;;;;;gujarati;;;;;;;;x
String_IT_Culture_gujurati_PlFemminile;;;;;;gujarati;;;;;;;;x
String_IT_Culture_gujurati_PlMaschile;;;;;;gujarati;;;;;;;;x
String_IT_Culture_han_Femminile;;;;;;han;;;;;;;;x
String_IT_Culture_han_Maschile;;;;;;han;;;;;;;;x
String_IT_Culture_han_PlFemminile;;;;;;han;;;;;;;;x
String_IT_Culture_han_PlMaschile;;;;;;han;;;;;;;;x
String_IT_Culture_hindustani_Femminile;;;;;;induista;;;;;;;;x
String_IT_Culture_hindustani_Maschile;;;;;;induista;;;;;;;;x
String_IT_Culture_hindustani_PlFemminile;;;;;;induiste;;;;;;;;x
String_IT_Culture_hindustani_PlMaschile;;;;;;induisti;;;;;;;;x
String_IT_Culture_horse_Femminile;;;;;;equina;;;;;;;;x
String_IT_Culture_horse_Maschile;;;;;;equino;;;;;;;;x
String_IT_Culture_horse_PlFemminile;;;;;;equine;;;;;;;;x
String_IT_Culture_horse_PlMaschile;;;;;;equini;;;;;;;;x
String_IT_Culture_hungarian_Femminile;;;;;;ungara;;;;;;;;x
String_IT_Culture_hungarian_Maschile;;;;;;ungaro;;;;;;;;x
String_IT_Culture_hungarian_PlFemminile;;;;;;ungare;;;;;;;;x
String_IT_Culture_hungarian_PlMaschile;;;;;;ungari;;;;;;;;x
String_IT_Culture_ilmenian_Femminile;;;;;;ilmena;;;;;;;;x
String_IT_Culture_ilmenian_Maschile;;;;;;ilmeno;;;;;;;;x
String_IT_Culture_ilmenian_PlFemminile;;;;;;ilmene;;;;;;;;x
String_IT_Culture_ilmenian_PlMaschile;;;;;;ilmeni;;;;;;;;x
String_IT_Culture_irish_Femminile;;;;;;irlandese;;;;;;;;x
String_IT_Culture_irish_Maschile;;;;;;irlandese;;;;;;;;x
String_IT_Culture_irish_PlFemminile;;;;;;irlandesi;;;;;;;;x
String_IT_Culture_irish_PlMaschile;;;;;;irlandesi;;;;;;;;x
String_IT_Culture_italian_Femminile;;;;;;italiana;;;;;;;;x
String_IT_Culture_italian_Maschile;;;;;;italiano;;;;;;;;x
String_IT_Culture_italian_PlFemminile;;;;;;italiane;;;;;;;;x
String_IT_Culture_italian_PlMaschile;;;;;;italiani;;;;;;;;x
String_IT_Culture_jurchen_Femminile;;;;;;yurchen;;;;;;;;x
String_IT_Culture_jurchen_Maschile;;;;;;yurchen;;;;;;;;x
String_IT_Culture_jurchen_PlFemminile;;;;;;yurchen;;;;;;;;x
String_IT_Culture_jurchen_PlMaschile;;;;;;yurchen;;;;;;;;x
String_IT_Culture_kannada_Femminile;;;;;;canarese;;;;;;;;x
String_IT_Culture_kannada_Maschile;;;;;;canarese;;;;;;;;x
String_IT_Culture_kannada_PlFemminile;;;;;;canaresi;;;;;;;;x
String_IT_Culture_kannada_PlMaschile;;;;;;canaresi;;;;;;;;x
String_IT_Culture_karluk_Femminile;;;;;;karluka;;;;;;;;x
String_IT_Culture_karluk_Maschile;;;;;;karluko;;;;;;;;x
String_IT_Culture_karluk_PlFemminile;;;;;;karluke;;;;;;;;x
String_IT_Culture_karluk_PlMaschile;;;;;;karluki;;;;;;;;x
String_IT_Culture_khanty_Femminile;;;;;;khanti;;;;;;;;x
String_IT_Culture_khanty_Maschile;;;;;;khanti;;;;;;;;x
String_IT_Culture_khanty_PlFemminile;;;;;;khanti;;;;;;;;x
String_IT_Culture_khanty_PlMaschile;;;;;;khanti;;;;;;;;x
String_IT_Culture_khazar_Femminile;;;;;;kazara;;;;;;;;x
String_IT_Culture_khazar_Maschile;;;;;;kazaro;;;;;;;;x
String_IT_Culture_khazar_PlFemminile;;;;;;kazare;;;;;;;;x
String_IT_Culture_khazar_PlMaschile;;;;;;kazari;;;;;;;;x
String_IT_Culture_khitan_Femminile;;;;;;kitana;;;;;;;;x
String_IT_Culture_khitan_Maschile;;;;;;kitano;;;;;;;;x
String_IT_Culture_khitan_PlFemminile;;;;;;kitane;;;;;;;;x
String_IT_Culture_khitan_PlMaschile;;;;;;kitani;;;;;;;;x
String_IT_Culture_kirghiz_Femminile;;;;;;kirguis;;;;;;;;x
String_IT_Culture_kirghiz_Maschile;;;;;;kirguis;;;;;;;;x
String_IT_Culture_kirghiz_PlFemminile;;;;;;kirguis;;;;;;;;x
String_IT_Culture_kirghiz_PlMaschile;;;;;;kirguis;;;;;;;;x
String_IT_Culture_komi_Femminile;;;;;;komi;;;;;;;;x
String_IT_Culture_komi_Maschile;;;;;;komi;;;;;;;;x
String_IT_Culture_komi_PlFemminile;;;;;;komi;;;;;;;;x
String_IT_Culture_komi_PlMaschile;;;;;;komi;;;;;;;;x
String_IT_Culture_kurdish_Femminile;;;;;;curda;;;;;;;;x
String_IT_Culture_kurdish_Maschile;;;;;;curdo;;;;;;;;x
String_IT_Culture_kurdish_PlFemminile;;;;;;kurde;;;;;;;;x
String_IT_Culture_kurdish_PlMaschile;;;;;;kurdi;;;;;;;;x
String_IT_Culture_lappish_Femminile;;;;;;laponne;;;;;;;;x
String_IT_Culture_lappish_Maschile;;;;;;laponne;;;;;;;;x
String_IT_Culture_lappish_PlFemminile;;;;;;laponni;;;;;;;;x
String_IT_Culture_lappish_PlMaschile;;;;;;laponni;;;;;;;;x
String_IT_Culture_lettigallish_Femminile;;;;;;latgaliana;;;;;;;;x
String_IT_Culture_lettigallish_Maschile;;;;;;latgaliano;;;;;;;;x
String_IT_Culture_lettigallish_PlFemminile;;;;;;latgaliane;;;;;;;;x
String_IT_Culture_lettigallish_PlMaschile;;;;;;latgaliani;;;;;;;;x
String_IT_Culture_levantine_arabic_Femminile;;;;;;levantina;;;;;;;;x
String_IT_Culture_levantine_arabic_Maschile;;;;;;levantino;;;;;;;;x
String_IT_Culture_levantine_arabic_PlFemminile;;;;;;levantine;;;;;;;;x
String_IT_Culture_levantine_arabic_PlMaschile;;;;;;levantini;;;;;;;;x
String_IT_Culture_lithuanian_Femminile;;;;;;lituana;;;;;;;;x
String_IT_Culture_lithuanian_Maschile;;;;;;lituano;;;;;;;;x
String_IT_Culture_lithuanian_PlFemminile;;;;;;lituane;;;;;;;;x
String_IT_Culture_lithuanian_PlMaschile;;;;;;lituani;;;;;;;;x
String_IT_Culture_lombard_Femminile;;;;;;lombarda;;;;;;;;x
String_IT_Culture_lombard_Maschile;;;;;;lombardo;;;;;;;;x
String_IT_Culture_lombard_PlFemminile;;;;;;lombarde;;;;;;;;x
String_IT_Culture_lombard_PlMaschile;;;;;;lombardi;;;;;;;;x
String_IT_Culture_maghreb_arabic_Femminile;;;;;;berebera;;;;;;;;x
String_IT_Culture_maghreb_arabic_Maschile;;;;;;berebero;;;;;;;;x
String_IT_Culture_maghreb_arabic_PlFemminile;;;;;;berebere;;;;;;;;x
String_IT_Culture_maghreb_arabic_PlMaschile;;;;;;bereberi;;;;;;;;x
String_IT_Culture_manden_Femminile;;;;;;mandinga;;;;;;;;x
String_IT_Culture_manden_Maschile;;;;;;mandinga;;;;;;;;x
String_IT_Culture_manden_PlFemminile;;;;;;mandinghe;;;;;;;;x
String_IT_Culture_manden_PlMaschile;;;;;;mandinghi;;;;;;;;x
String_IT_Culture_maratí_Femminile;;;;;;marati;;;;;;;;x
String_IT_Culture_maratí_Maschile;;;;;;marati;;;;;;;;x
String_IT_Culture_maratí_PlFemminile;;;;;;marati;;;;;;;;x
String_IT_Culture_maratí_PlMaschile;;;;;;marati;;;;;;;;x
String_IT_Culture_mongol_Femminile;;;;;;mongola;;;;;;;;x
String_IT_Culture_mongol_Maschile;;;;;;mongolo;;;;;;;;x
String_IT_Culture_mongol_PlFemminile;;;;;;mongole;;;;;;;;x
String_IT_Culture_mongol_PlMaschile;;;;;;mongoli;;;;;;;;x
String_IT_Culture_mordvin_Femminile;;;;;;mordoviana;;;;;;;;x
String_IT_Culture_mordvin_Maschile;;;;;;mordoviano;;;;;;;;x
String_IT_Culture_mordvin_PlFemminile;;;;;;mordoviane;;;;;;;;x
String_IT_Culture_mordvin_PlMaschile;;;;;;mordoviani;;;;;;;;x
String_IT_Culture_nahuatl_Femminile;;;;;;nahua;;;;;;;;x
String_IT_Culture_nahuatl_Maschile;;;;;;nahua;;;;;;;;x
String_IT_Culture_nahuatl_PlFemminile;;;;;;nahua;;;;;;;;x
String_IT_Culture_nahuatl_PlMaschile;;;;;;nahua;;;;;;;;x
String_IT_Culture_nepali_Femminile;;;;;;nepalese;;;;;;;;x
String_IT_Culture_nepali_Maschile;;;;;;nepalese;;;;;;;;x
String_IT_Culture_nepali_PlFemminile;;;;;;nepalesi;;;;;;;;x
String_IT_Culture_nepali_PlMaschile;;;;;;nepalesi;;;;;;;;x
String_IT_Culture_norman_Femminile;;;;;;normanna;;;;;;;;x
String_IT_Culture_norman_Maschile;;;;;;normanno;;;;;;;;x
String_IT_Culture_norman_PlFemminile;;;;;;normanne;;;;;;;;x
String_IT_Culture_norman_PlMaschile;;;;;;normanni;;;;;;;;x
String_IT_Culture_norse_Femminile;;;;;;nordica;;;;;;;;x
String_IT_Culture_norse_Maschile;;;;;;nordico;;;;;;;;x
String_IT_Culture_norse_PlFemminile;;;;;;nordiche;;;;;;;;x
String_IT_Culture_norse_PlMaschile;;;;;;nordici;;;;;;;;x
String_IT_Culture_norwegian_Femminile;;;;;;norvegese;;;;;;;;x
String_IT_Culture_norwegian_Maschile;;;;;;norvegese;;;;;;;;x
String_IT_Culture_norwegian_PlFemminile;;;;;;norvegesi;;;;;;;;x
String_IT_Culture_norwegian_PlMaschile;;;;;;norvegesi;;;;;;;;x
String_IT_Culture_nubian_Femminile;;;;;;nubiana;;;;;;;;x
String_IT_Culture_nubian_Maschile;;;;;;nubiano;;;;;;;;x
String_IT_Culture_nubian_PlFemminile;;;;;;nubiane;;;;;;;;x
String_IT_Culture_nubian_PlMaschile;;;;;;nubiani;;;;;;;;x
String_IT_Culture_occitan_Femminile;;;;;;occitanas;;;;;;;;x
String_IT_Culture_occitan_Maschile;;;;;;occitano;;;;;;;;x
String_IT_Culture_occitan_PlFemminile;;;;;;occitane;;;;;;;;x
String_IT_Culture_occitan_PlMaschile;;;;;;occitani;;;;;;;;x
String_IT_Culture_old_frankish_Femminile;;;;;;franca;;;;;;;;x
String_IT_Culture_old_frankish_Maschile;;;;;;franco;;;;;;;;x
String_IT_Culture_old_frankish_PlFemminile;;;;;;franche;;;;;;;;x
String_IT_Culture_old_frankish_PlMaschile;;;;;;franchi;;;;;;;;x
String_IT_Culture_old_saxon_Femminile;;;;;;sassone;;;;;;;;x
String_IT_Culture_old_saxon_Maschile;;;;;;sassone;;;;;;;;x
String_IT_Culture_old_saxon_PlFemminile;;;;;;sassoni;;;;;;;;x
String_IT_Culture_old_saxon_PlMaschile;;;;;;sassoni;;;;;;;;x
String_IT_Culture_oriya_Femminile;;;;;;oriya;;;;;;;;x
String_IT_Culture_oriya_Maschile;;;;;;oriya;;;;;;;;x
String_IT_Culture_oriya_PlFemminile;;;;;;oriya;;;;;;;;x
String_IT_Culture_oriya_PlMaschile;;;;;;oriya;;;;;;;;x
String_IT_Culture_panjabi_Femminile;;;;;;punyabi;;;;;;;;x
String_IT_Culture_panjabi_Maschile;;;;;;punyabi;;;;;;;;x
String_IT_Culture_panjabi_PlFemminile;;;;;;punyabi;;;;;;;;x
String_IT_Culture_panjabi_PlMaschile;;;;;;punyabi;;;;;;;;x
String_IT_Culture_pecheneg_Femminile;;;;;;pechenega;;;;;;;;x
String_IT_Culture_pecheneg_Maschile;;;;;;pechenego;;;;;;;;x
String_IT_Culture_pecheneg_PlFemminile;;;;;;pecheneghe;;;;;;;;x
String_IT_Culture_pecheneg_PlMaschile;;;;;;pecheneghi;;;;;;;;x
String_IT_Culture_persian_Femminile;;;;;;persiana;;;;;;;;x
String_IT_Culture_persian_Maschile;;;;;;persiano;;;;;;;;x
String_IT_Culture_persian_PlFemminile;;;;;;persiane;;;;;;;;x
String_IT_Culture_persian_PlMaschile;;;;;;persiani;;;;;;;;x
String_IT_Culture_pictish_Femminile;;;;;;pitta;;;;;;;;x
String_IT_Culture_pictish_Maschile;;;;;;pitto;;;;;;;;x
String_IT_Culture_pictish_PlFemminile;;;;;;pitte;;;;;;;;x
String_IT_Culture_pictish_PlMaschile;;;;;;pitti;;;;;;;;x
String_IT_Culture_polish_Femminile;;;;;;polacca;;;;;;;;x
String_IT_Culture_polish_Maschile;;;;;;polacco;;;;;;;;x
String_IT_Culture_polish_PlFemminile;;;;;;polacche;;;;;;;;x
String_IT_Culture_polish_PlMaschile;;;;;;polacchi;;;;;;;;x
String_IT_Culture_pommeranian_Femminile;;;;;;pomerana;;;;;;;;x
String_IT_Culture_pommeranian_Maschile;;;;;;pomerano;;;;;;;;x
String_IT_Culture_pommeranian_PlFemminile;;;;;;pomerane;;;;;;;;x
String_IT_Culture_pommeranian_PlMaschile;;;;;;pomerani;;;;;;;;x
String_IT_Culture_portuguese_Femminile;;;;;;portughese;;;;;;;;x
String_IT_Culture_portuguese_Maschile;;;;;;portughese;;;;;;;;x
String_IT_Culture_portuguese_PlFemminile;;;;;;portughesi;;;;;;;;x
String_IT_Culture_portuguese_PlMaschile;;;;;;portughesi;;;;;;;;x
String_IT_Culture_prussian_Femminile;;;;;;prussiana;;;;;;;;x
String_IT_Culture_prussian_Maschile;;;;;;prussiano;;;;;;;;x
String_IT_Culture_prussian_PlFemminile;;;;;;prussiane;;;;;;;;x
String_IT_Culture_prussian_PlMaschile;;;;;;prussiani;;;;;;;;x
String_IT_Culture_rajput_Femminile;;;;;;rajput;;;;;;;;x
String_IT_Culture_rajput_Maschile;;;;;;rajput;;;;;;;;x
String_IT_Culture_rajput_PlFemminile;;;;;;rajput;;;;;;;;x
String_IT_Culture_rajput_PlMaschile;;;;;;rajput;;;;;;;;x
String_IT_Culture_roman_Femminile;;;;;;romana;;;;;;;;x
String_IT_Culture_roman_Maschile;;;;;;romano;;;;;;;;x
String_IT_Culture_roman_PlFemminile;;;;;;romane;;;;;;;;x
String_IT_Culture_roman_PlMaschile;;;;;;romani;;;;;;;;x
String_IT_Culture_romanian_Femminile;;;;;;vallaca;;;;;;;;x
String_IT_Culture_romanian_Maschile;;;;;;vallaco;;;;;;;;x
String_IT_Culture_romanian_PlFemminile;;;;;;vallache;;;;;;;;x
String_IT_Culture_romanian_PlMaschile;;;;;;vallachi;;;;;;;;x
String_IT_Culture_russian_Femminile;;;;;;russa;;;;;;;;x
String_IT_Culture_russian_Maschile;;;;;;russo;;;;;;;;x
String_IT_Culture_russian_PlFemminile;;;;;;russe;;;;;;;;x
String_IT_Culture_russian_PlMaschile;;;;;;russi;;;;;;;;x
String_IT_Culture_saka_Femminile;;;;;;saca;;;;;;;;x
String_IT_Culture_saka_Maschile;;;;;;saca;;;;;;;;x
String_IT_Culture_saka_PlFemminile;;;;;;saca;;;;;;;;x
String_IT_Culture_saka_PlMaschile;;;;;;saca;;;;;;;;x
String_IT_Culture_samoyed_Femminile;;;;;;samoieda;;;;;;;;x
String_IT_Culture_samoyed_Maschile;;;;;;samoiedo;;;;;;;;x
String_IT_Culture_samoyed_PlFemminile;;;;;;samoiede;;;;;;;;x
String_IT_Culture_samoyed_PlMaschile;;;;;;samoiedi;;;;;;;;x
String_IT_Culture_saxon_Femminile;;;;;;anglosassone;;;;;;;;x
String_IT_Culture_saxon_Maschile;;;;;;anglosassone;;;;;;;;x
String_IT_Culture_saxon_PlFemminile;;;;;;anglosassoni;;;;;;;;x
String_IT_Culture_saxon_PlMaschile;;;;;;anglosassoni;;;;;;;;x
String_IT_Culture_scottish_Femminile;;;;;;scozzese;;;;;;;;x
String_IT_Culture_scottish_Maschile;;;;;;scozzese;;;;;;;;x
String_IT_Culture_scottish_PlFemminile;;;;;;scozzesi;;;;;;;;x
String_IT_Culture_scottish_PlMaschile;;;;;;scozzesi;;;;;;;;x
String_IT_Culture_sephardi_Femminile;;;;;;sefaride;;;;;;;;x
String_IT_Culture_sephardi_Maschile;;;;;;sefaride;;;;;;;;x
String_IT_Culture_sephardi_PlFemminile;;;;;;sefaridi;;;;;;;;x
String_IT_Culture_sephardi_PlMaschile;;;;;;sefaridi;;;;;;;;x
String_IT_Culture_serbian_Femminile;;;;;;serba;;;;;;;;x
String_IT_Culture_serbian_Maschile;;;;;;serbo;;;;;;;;x
String_IT_Culture_serbian_PlFemminile;;;;;;serbe;;;;;;;;x
String_IT_Culture_serbian_PlMaschile;;;;;;serbi;;;;;;;;x
String_IT_Culture_severian_Femminile;;;;;;severiana;;;;;;;;x
String_IT_Culture_severian_Maschile;;;;;;severiano;;;;;;;;x
String_IT_Culture_severian_PlFemminile;;;;;;severiane;;;;;;;;x
String_IT_Culture_severian_PlMaschile;;;;;;severiani;;;;;;;;x
String_IT_Culture_sindhi_Femminile;;;;;;sindhi;;;;;;;;x
String_IT_Culture_sindhi_Maschile;;;;;;sindhi;;;;;;;;x
String_IT_Culture_sindhi_PlFemminile;;;;;;sindhi;;;;;;;;x
String_IT_Culture_sindhi_PlMaschile;;;;;;sindhi;;;;;;;;x
String_IT_Culture_sinhala_Femminile;;;;;;sinhala;;;;;;;;x
String_IT_Culture_sinhala_Maschile;;;;;;sinhala;;;;;;;;x
String_IT_Culture_sinhala_PlFemminile;;;;;;sinhala;;;;;;;;x
String_IT_Culture_sinhala_PlMaschile;;;;;;sinhala;;;;;;;;x
String_IT_Culture_sogdian_Femminile;;;;;;sogdiana;;;;;;;;x
String_IT_Culture_sogdian_Maschile;;;;;;sogdiano;;;;;;;;x
String_IT_Culture_sogdian_PlFemminile;;;;;;sogdiane;;;;;;;;x
String_IT_Culture_sogdian_PlMaschile;;;;;;sogdiani;;;;;;;;x
String_IT_Culture_somali_Femminile;;;;;;somala;;;;;;;;x
String_IT_Culture_somali_Maschile;;;;;;somalo;;;;;;;;x
String_IT_Culture_somali_PlFemminile;;;;;;somale;;;;;;;;x
String_IT_Culture_somali_PlMaschile;;;;;;somali;;;;;;;;x
String_IT_Culture_suebi_Femminile;;;;;;sveva;;;;;;;;x
String_IT_Culture_suebi_Maschile;;;;;;svevo;;;;;;;;x
String_IT_Culture_suebi_PlFemminile;;;;;;sveve;;;;;;;;x
String_IT_Culture_suebi_PlMaschile;;;;;;svevi;;;;;;;;x
String_IT_Culture_sumpa_Femminile;;;;;;sumpa;;;;;;;;x
String_IT_Culture_sumpa_Maschile;;;;;;sumpa;;;;;;;;x
String_IT_Culture_sumpa_PlFemminile;;;;;;sumpa;;;;;;;;x
String_IT_Culture_sumpa_PlMaschile;;;;;;sumpa;;;;;;;;x
String_IT_Culture_swedish_Femminile;;;;;;svedese;;;;;;;;x
String_IT_Culture_swedish_Maschile;;;;;;svedese;;;;;;;;x
String_IT_Culture_swedish_PlFemminile;;;;;;svedesi;;;;;;;;x
String_IT_Culture_swedish_PlMaschile;;;;;;svedesi;;;;;;;;x
String_IT_Culture_tamil_Femminile;;;;;;tamil;;;;;;;;x
String_IT_Culture_tamil_Maschile;;;;;;tamil;;;;;;;;x
String_IT_Culture_tamil_PlFemminile;;;;;;tamil;;;;;;;;x
String_IT_Culture_tamil_PlMaschile;;;;;;tamil;;;;;;;;x
String_IT_Culture_tangut_Femminile;;;;;;tangut;;;;;;;;x
String_IT_Culture_tangut_Maschile;;;;;;tangut;;;;;;;;x
String_IT_Culture_tangut_PlFemminile;;;;;;tangut;;;;;;;;x
String_IT_Culture_tangut_PlMaschile;;;;;;tangut;;;;;;;;x
String_IT_Culture_telugu_Femminile;;;;;;telugu;;;;;;;;x
String_IT_Culture_telugu_Maschile;;;;;;telugu;;;;;;;;x
String_IT_Culture_telugu_PlFemminile;;;;;;telugu;;;;;;;;x
String_IT_Culture_telugu_PlMaschile;;;;;;telugu;;;;;;;;x
String_IT_Culture_tocharian_Femminile;;;;;;tocaria;;;;;;;;x
String_IT_Culture_tocharian_Maschile;;;;;;tocario;;;;;;;;x
String_IT_Culture_tocharian_PlFemminile;;;;;;tocarie;;;;;;;;x
String_IT_Culture_tocharian_PlMaschile;;;;;;tocari;;;;;;;;x
String_IT_Culture_turkish_Femminile;;;;;;turca;;;;;;;;x
String_IT_Culture_turkish_Maschile;;;;;;turco;;;;;;;;x
String_IT_Culture_turkish_PlFemminile;;;;;;turche;;;;;;;;x
String_IT_Culture_turkish_PlMaschile;;;;;;turchi;;;;;;;;x
String_IT_Culture_ugricbaltic_Femminile;;;;;;estone;;;;;;;;x
String_IT_Culture_ugricbaltic_Maschile;;;;;;estone;;;;;;;;x
String_IT_Culture_ugricbaltic_PlFemminile;;;;;;estoni;;;;;;;;x
String_IT_Culture_ugricbaltic_PlMaschile;;;;;;estoni;;;;;;;;x
String_IT_Culture_uyghur_Femminile;;;;;;uigur;;;;;;;;x
String_IT_Culture_uyghur_Maschile;;;;;;uigur;;;;;;;;x
String_IT_Culture_uyghur_PlFemminile;;;;;;uigur;;;;;;;;x
String_IT_Culture_uyghur_PlMaschile;;;;;;uigur;;;;;;;;x
String_IT_Culture_visigothic_Femminile;;;;;;visigota;;;;;;;;x
String_IT_Culture_visigothic_Maschile;;;;;;visigoto;;;;;;;;x
String_IT_Culture_visigothic_PlFemminile;;;;;;visigote;;;;;;;;x
String_IT_Culture_visigothic_PlMaschile;;;;;;visigoti;;;;;;;;x
String_IT_Culture_volhynian_Femminile;;;;;;voliniana;;;;;;;;x
String_IT_Culture_volhynian_Maschile;;;;;;voliniano;;;;;;;;x
String_IT_Culture_volhynian_PlFemminile;;;;;;voliniane;;;;;;;;x
String_IT_Culture_volhynian_PlMaschile;;;;;;voliniani;;;;;;;;x
String_IT_Culture_welsh_Femminile;;;;;;gallese;;;;;;;;x
String_IT_Culture_welsh_Maschile;;;;;;gallese;;;;;;;;x
String_IT_Culture_welsh_PlFemminile;;;;;;gallesi;;;;;;;;x
String_IT_Culture_welsh_PlMaschile;;;;;;gallesi;;;;;;;;x
String_IT_Culture_zhangzhung_Femminile;;;;;;zhangzhung;;;;;;;;x
String_IT_Culture_zhangzhung_Maschile;;;;;;zhangzhung;;;;;;;;x
String_IT_Culture_zhangzhung_PlFemminile;;;;;;zhangzhung;;;;;;;;x
String_IT_Culture_zhangzhung_PlMaschile;;;;;;zhangzhung;;;;;;;;x
### Stringhe Religioni
String_IT_Religion_aztec_Femminile;;;;;;azteca;;;;;;;;x
String_IT_Religion_aztec_Maschile;;;;;;azteco;;;;;;;;x
String_IT_Religion_aztec_PlFemminile;;;;;;azteche;;;;;;;;x
String_IT_Religion_aztec_PlMaschile;;;;;;aztechi;;;;;;;;x
String_IT_Religion_aztec_reformed_Femminile;;;;;;azteca;;;;;;;;x
String_IT_Religion_aztec_reformed_Maschile;;;;;;azteco;;;;;;;;x
String_IT_Religion_aztec_reformed_PlFemminile;;;;;;azteche;;;;;;;;x
String_IT_Religion_aztec_reformed_PlMaschile;;;;;;aztechi;;;;;;;;x
String_IT_Religion_baltic_pagan_Femminile;;;;;;romuvana;;;;;;;;x
