#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;ITALIAN;;;;;;;;x
b_godana_mikael;Godana Mikael;Godana Mikael;Godana Mikael;;Godana Mikael;Godana Mikael;;;;;;;;x
b_yegeleka;Yegeleka;Yegeleka;Yegeleka;;Yegeleka;Yegeleka;;;;;;;;x
b_baremma;Baremma;Baremma;Baremma;;Baremma;Baremma;;;;;;;;x
b_malbarde;Malbarde;Malbarde;Malbarde;;Malbarde;Malbarde;;;;;;;;x
b_muger;Muger;Muger;Muger;;Muger;Muger;;;;;;;;x
b_yirga_chefe;Yirga Chefe;Yirga Chefe;Yirga Chefe;;Yirga Chefe;Yirga Chefe;;;;;;;;x
b_fasha;Fasha;Fasha;Fasha;;Fasha;Fasha;;;;;;;;x
b_awasa;Awasa;Awasa;Awasa;;Awasa;Awasa;;;;;;;;x
b_zima;Zima;Zima;Zima;;Zima;Zima;;;;;;;;x
b_teltele;Teltele;Teltele;Teltele;;Teltele;Teltele;;;;;;;;x
b_assab;Assab;Assab;Assab;;Assab;Assab;;;;;;;;x
b_debaysima;Debaysima;Debaysima;Debaysima;;Debaysima;Debaysima;;;;;;;;x
b_rehayto;Rehayto;Rehayto;Rehayto;;Rehayto;Rehayto;;;;;;;;x
b_manda;Manda;Manda;Manda;;Manda;Manda;;;;;;;;x
b_agurto;Agurto;Agurto;Agurto;;Agurto;Agurto;;;;;;;;x
b_mergebla;Mergebla;Mergebla;Mergebla;;Mergebla;Mergebla;;;;;;;;x
b_gehare;Gehare;Gehare;Gehare;;Gehare;Gehare;;;;;;;;x
b_asayita;Asaita;Asaita;Asaita;;Asaita;Asaita;;;;;;;;x
b_afambo;Afambo;Afambo;Afambo;;Afambo;Afambo;;;;;;;;x
b_serdo;Serdo;Serdo;Serdo;;Serdo;Serdo;;;;;;;;x
b_dedai;Dedai;Dedai;Dedai;;Dedai;Dedai;;;;;;;;x
b_lofefle;Lofefle;Lofefle;Lofefle;;Lofefle;Lofefle;;;;;;;;x
b_tendaho;Tendaho;Tendaho;Tendaho;;Tendaho;Tendaho;;;;;;;;x
b_jewaha;Jewaha;Jewaha;Jewaha;;Jewaha;Jewaha;;;;;;;;x
d_socotra;Socotra;Socotra;Socotra;;Socotra;Socotra;;;;;;;;x
c_socotra;Socotra;Socotra;Socotra;;Socotra;Socotra;;;;;;;;x
b_qualnsiyah;Qualnsiyah;Qualnsiyah;Qualnsiyah;;Qualnsiyah;Qualnsiyah;;;;;;;;x
b_qadub;Qadub;Qadub;Qadub;;Qadub;Qadub;;;;;;;;x
b_steroh;Steroh;Steroh;Steroh;;Steroh;Steroh;;;;;;;;x
b_asma;Asma;Asma;Asma;;Asma;Asma;;;;;;;;x
b_siqirah;Siqirah;Siqirah;Siqirah;;Siqirah;Siqirah;;;;;;;;x
b_qashiu;Qashiu;Qashiu;Qashiu;;Qashiu;Qashiu;;;;;;;;x
b_qift;Qift;Qift;Qift;Qift;Qift;Qift;Qift;Qift;Qift;Qift;Qift;Qift;Qift;x
b_edfu;Edfu;Edfu;Edfu;Edfu;Edfu;Edfu;Edfu;Edfu;Edfu;Edfu;Edfu;Edfu;Edfu;x
b_ballana;Ballana;Ballana;Ballana;Ballana;Ballana;Ballana;Ballana;Ballana;Ballana;Ballana;Ballana;Ballana;Ballana;x
b_buhen;Buhen;Buhen;Buhen;Buhen;Buhen;Buhen;Buhen;Buhen;Buhen;Buhen;Buhen;Buhen;Buhen;x
b_premnis;Premnis;Premnis;Premnis;Premnis;Premnis;Premnis;Premnis;Premnis;Premnis;Premnis;Premnis;Premnis;Premnis;x
b_nubia;Nubia;Nubia;Nubia;Nubia;Nubia;Nubia;Nubia;Nubia;Nubia;Nubia;Nubia;Nubia;Nubia;x
b_delgo;Delgo;Delgo;Delgo;Delgo;Delgo;Delgo;Delgo;Delgo;Delgo;Delgo;Delgo;Delgo;Delgo;x
b_soleb;Soleb;Soleb;Soleb;Soleb;Soleb;Soleb;Soleb;Soleb;Soleb;Soleb;Soleb;Soleb;Soleb;x
b_abri;Abri;Abri;Abri;Abri;Abri;Abri;Abri;Abri;Abri;Abri;Abri;Abri;Abri;x
b_akasha;Akasha;Akasha;Akasha;Akasha;Akasha;Akasha;Akasha;Akasha;Akasha;Akasha;Akasha;Akasha;Akasha;x
b_napata;Napata;Napata;Napata;Napata;Napata;Napata;Napata;Napata;Napata;Napata;Napata;Napata;Napata;x
b_karima;Karima;Karima;Karima;Karima;Karima;Karima;Karima;Karima;Karima;Karima;Karima;Karima;Karima;x
b_barah;Barah;Barah;Barah;Barah;Barah;Barah;Barah;Barah;Barah;Barah;Barah;Barah;Barah;x
b_omjerky;Omjerky;Omjerky;Omjerky;Omjerky;Omjerky;Omjerky;Omjerky;Omjerky;Omjerky;Omjerky;Omjerky;Omjerky;Omjerky;x
b_malaka;Malaka;Malaka;Malaka;Malaka;Malaka;Malaka;Malaka;Malaka;Malaka;Malaka;Malaka;Malaka;Malaka;x
b_wawissi;Wawissi;Wawissi;Wawissi;Wawissi;Wawissi;Wawissi;Wawissi;Wawissi;Wawissi;Wawissi;Wawissi;Wawissi;Wawissi;x
b_tandalti;Tandalti;Tandalti;Tandalti;Tandalti;Tandalti;Tandalti;Tandalti;Tandalti;Tandalti;Tandalti;Tandalti;Tandalti;Tandalti;x
b_umm_ruwaba;Umm Ruwaba;Umm Ruwaba;Umm Ruwaba;Umm Ruwaba;Umm Ruwaba;Umm Ruwaba;Umm Ruwaba;Umm Ruwaba;Umm Ruwaba;Umm Ruwaba;Umm Ruwaba;Umm Ruwaba;Umm Ruwaba;x
b_dalang;Dalang;Dalang;Dalang;Dalang;Dalang;Dalang;Dalang;Dalang;Dalang;Dalang;Dalang;Dalang;Dalang;x
b_kaduqli;Kaduqli;Kaduqli;Kaduqli;Kaduqli;Kaduqli;Kaduqli;Kaduqli;Kaduqli;Kaduqli;Kaduqli;Kaduqli;Kaduqli;Kaduqli;x
b_lagawa;Lagawa;Lagawa;Lagawa;Lagawa;Lagawa;Lagawa;Lagawa;Lagawa;Lagawa;Lagawa;Lagawa;Lagawa;Lagawa;x
b_aydhab;Aydhab;Aydhab;Aydhab;Aydhab;Aydhab;Aydhab;Aydhab;Aydhab;Aydhab;Aydhab;Aydhab;Aydhab;Aydhab;x
b_halayeb;Halayeb;Halayeb;Halayeb;Halayeb;Halayeb;Halayeb;Halayeb;Halayeb;Halayeb;Halayeb;Halayeb;Halayeb;Halayeb;x
b_elba;Elba;Elba;Elba;Elba;Elba;Elba;Elba;Elba;Elba;Elba;Elba;Elba;Elba;x
b_shalateen;Shalateen;Shalateen;Shalateen;Shalateen;Shalateen;Shalateen;Shalateen;Shalateen;Shalateen;Shalateen;Shalateen;Shalateen;Shalateen;x
b_zabargad;Zabargad;Zabargad;Zabargad;Zabargad;Zabargad;Zabargad;Zabargad;Zabargad;Zabargad;Zabargad;Zabargad;Zabargad;Zabargad;x
b_tisiamti;Tisiamti;Tisiamti;Tisiamti;Tisiamti;Tisiamti;Tisiamti;Tisiamti;Tisiamti;Tisiamti;Tisiamti;Tisiamti;Tisiamti;Tisiamti;x
b_taiwi;Taiwi;Taiwi;Taiwi;Taiwi;Taiwi;Taiwi;Taiwi;Taiwi;Taiwi;Taiwi;Taiwi;Taiwi;Taiwi;x
b_trinkitat;Trinkitat;Trinkitat;Trinkitat;Trinkitat;Trinkitat;Trinkitat;Trinkitat;Trinkitat;Trinkitat;Trinkitat;Trinkitat;Trinkitat;Trinkitat;x
b_tokar;Tokar;Tokar;Tokar;Tokar;Tokar;Tokar;Tokar;Tokar;Tokar;Tokar;Tokar;Tokar;Tokar;x
b_teb;Teb;Teb;Teb;Teb;Teb;Teb;Teb;Teb;Teb;Teb;Teb;Teb;Teb;x
b_kwababa;Kwababa;Kwababa;Kwababa;Kwababa;Kwababa;Kwababa;Kwababa;Kwababa;Kwababa;Kwababa;Kwababa;Kwababa;Kwababa;x
b_mukden;Mukden;Mukden;Mukden;Mukden;Mukden;Mukden;Mukden;Mukden;Mukden;Mukden;Mukden;Mukden;Mukden;x
b_hayya;Hayya;Hayya;Hayya;Hayya;Hayya;Hayya;Hayya;Hayya;Hayya;Hayya;Hayya;Hayya;Hayya;x
b_aliab;Aliab;Aliab;Aliab;Aliab;Aliab;Aliab;Aliab;Aliab;Aliab;Aliab;Aliab;Aliab;Aliab;x
b_gebeit;Gebeit;Gebeit;Gebeit;Gebeit;Gebeit;Gebeit;Gebeit;Gebeit;Gebeit;Gebeit;Gebeit;Gebeit;Gebeit;x
b_taris;Taris;Taris;Taris;Taris;Taris;Taris;Taris;Taris;Taris;Taris;Taris;Taris;Taris;x
b_aroma;Aroma;Aroma;Aroma;Aroma;Aroma;Aroma;Aroma;Aroma;Aroma;Aroma;Aroma;Aroma;Aroma;x
b_kagnarti;Kagnarti;Kagnarti;Kagnarti;Kagnarti;Kagnarti;Kagnarti;Kagnarti;Kagnarti;Kagnarti;Kagnarti;Kagnarti;Kagnarti;Kagnarti;x
b_tebteb;Tebteb;Tebteb;Tebteb;Tebteb;Tebteb;Tebteb;Tebteb;Tebteb;Tebteb;Tebteb;Tebteb;Tebteb;Tebteb;x
b_gherset;Gherset;Gherset;Gherset;Gherset;Gherset;Gherset;Gherset;Gherset;Gherset;Gherset;Gherset;Gherset;Gherset;x
b_anag;Anag;Anag;Anag;Anag;Anag;Anag;Anag;Anag;Anag;Anag;Anag;Anag;Anag;x
b_eirayab;Eirayab;Eirayab;Eirayab;Eirayab;Eirayab;Eirayab;Eirayab;Eirayab;Eirayab;Eirayab;Eirayab;Eirayab;Eirayab;x
b_nafab;Nafab;Nafab;Nafab;Nafab;Nafab;Nafab;Nafab;Nafab;Nafab;Nafab;Nafab;Nafab;Nafab;x
b_komotit;Komotit;Komotit;Komotit;Komotit;Komotit;Komotit;Komotit;Komotit;Komotit;Komotit;Komotit;Komotit;Komotit;x
b_tahtani;Tahtani;Tahtani;Tahtani;Tahtani;Tahtani;Tahtani;Tahtani;Tahtani;Tahtani;Tahtani;Tahtani;Tahtani;Tahtani;x
b_fanoidig;Fanoidig;Fanoidig;Fanoidig;Fanoidig;Fanoidig;Fanoidig;Fanoidig;Fanoidig;Fanoidig;Fanoidig;Fanoidig;Fanoidig;Fanoidig;x
b_kerat;Kerat;Kerat;Kerat;Kerat;Kerat;Kerat;Kerat;Kerat;Kerat;Kerat;Kerat;Kerat;Kerat;x
b_kerma;Kerma;Kerma;Kerma;Kerma;Kerma;Kerma;Kerma;Kerma;Kerma;Kerma;Kerma;Kerma;Kerma;x
b_shendi;Shendi;Shendi;Shendi;Shendi;Shendi;Shendi;Shendi;Shendi;Shendi;Shendi;Shendi;Shendi;Shendi;x
k_somalia;Somalia;Somalie;Somalia;Somalia;Somalia;Somalia;Somalia;Somalia;Somalia;Somalia;Somalia;Somalia;Somalia;x
k_somalia_adj;Somalia;somalienne;Somalisch;Somalia;Somalia;Somaliano;Somalia;Somalia;Somalia;Somalia;Somalia;Somalia;Somalia;x
d_sennar;Alodia;Alodie;Alodien;;Alodia;Alodia;;;;;;;;x
d_sennar_adj;Alodian;alodienne;Alodianisch;;Alodia;Alodiano;;;;;;;;x
d_hayya;Blemmyia;Blemmyie;Blemmyien;;Blemmyia;Blemmyia;;;;;;;;x
d_hayya_adj;Blemmyian;blemmyienne;Blemmyianisch;;Blemmyia;Blemmyiano;;;;;;;;x
d_nobatia;Nobatia;Nobatie;Nobatia;Nobatia;Nobatia;Nobatia;Nobatia;Nobatia;Nobatia;Nobatia;Nobatia;Nobatia;Nobatia;x
d_nobatia_adj;Nobatian;nobatienne;Nobatianisch;Nobatia;Nobatia;Nobatiano;Nobatia;Nobatia;Nobatia;Nobatia;Nobatia;Nobatia;Nobatia;x
c_dotawo;Dotawo;Dotawo;Dotawo;Dotawo;Dotawo;Dotawo;Dotawo;Dotawo;Dotawo;Dotawo;Dotawo;Dotawo;Dotawo;x
c_dotawo_adj;Dotawo;dotawo;Dotawonisch;Dotawo;Dotawo;Dotawoano;Dotawo;Dotawo;Dotawo;Dotawo;Dotawo;Dotawo;Dotawo;x
c_nobatia;Nobatia;Nobatie;Nobatia;Nobatia;Nobatia;Nobatia;Nobatia;Nobatia;Nobatia;Nobatia;Nobatia;Nobatia;Nobatia;x
c_nobatia_adj;Nobatian;nobatienne;Nobatianisch;Nobatia;Nobatia;Nobatiano;Nobatia;Nobatia;Nobatia;Nobatia;Nobatia;Nobatia;Nobatia;x
c_napata;Napata;Napata;Napata;Napata;Napata;Napata;Napata;Napata;Napata;Napata;Napata;Napata;Napata;x
c_napata_adj;Napatan;napata;Napatanisch;Napata;Napata;Napatano;Napata;Napata;Napata;Napata;Napata;Napata;Napata;x
c_alodia;Alodia;Alodie;Alodia;Alodia;Alodia;Alodia;Alodia;Alodia;Alodia;Alodia;Alodia;Alodia;Alodia;x
c_alodia_adj;Alodian;alodienne;Alodianisch;Alodia;Alodia;Alodiano;Alodia;Alodia;Alodia;Alodia;Alodia;Alodia;Alodia;x
c_kosti;Kosti;Kosti;Kosti;Kosti;Kosti;Kosti;Kosti;Kosti;Kosti;Kosti;Kosti;Kosti;Kosti;x
c_kosti_adj;Kosti;kosti;Kostisch;Kosti;Kosti;Kostiano;Kosti;Kosti;Kosti;Kosti;Kosti;Kosti;Kosti;x
c_aydhab;Aydhab;Aydhab;Aydhab;Aydhab;Aydhab;Aydhab;Aydhab;Aydhab;Aydhab;Aydhab;Aydhab;Aydhab;Aydhab;x
c_aydhab_adj;Aydhab;aydhab;Aydhabisch;Aydhab;Aydhab;Aydhabano;Aydhab;Aydhab;Aydhab;Aydhab;Aydhab;Aydhab;Aydhab;x
c_suakin;Suakin;Suakin;Suakin;Suakin;Suakin;Suakin;Suakin;Suakin;Suakin;Suakin;Suakin;Suakin;Suakin;x
c_suakin_adj;Suakin;suakine;Suakinisch;Suakin;Suakin;Suakinano;Suakin;Suakin;Suakin;Suakin;Suakin;Suakin;Suakin;x
c_trinkitat;Trinkitat;Trinkitat;Trinkitat;Trinkitat;Trinkitat;Trinkitat;Trinkitat;Trinkitat;Trinkitat;Trinkitat;Trinkitat;Trinkitat;Trinkitat;x
c_trinkitat_adj;Trinkitatan;trinkitate;Trinkitatisch;Trinkitat;Trinkitat;Trinkitatano;Trinkitat;Trinkitat;Trinkitat;Trinkitat;Trinkitat;Trinkitat;Trinkitat;x
d_yaik;Yaik;Yaik;Yaik;;;Yaik;;;;;;;;x
d_yaik_adj;Yaiki;yaiki;Yaikisch;;;Yaikiano;;;;;;;;x
d_zabulistan;Zabulistan;Zaboulistan;Zabulistan;;;Zabulistan;;;;;;;;x
d_zabulistan_adj;Zabuli;zaboulistanaise;Zabulistanisch;;;Zabuliano;;;;;;;;x
b_syganak;Syganak;;Syganak;;;Syganak;;;;;;;;x
b_yangikent;Yangikent;;Yangikent;;;Yangikent;;;;;;;;x
b_djend;Djend;;Djend;;;Djend;;;;;;;;x
c_kyzylkum_adj;Kyzyl-Kumi;kyzyl-koum;Kyzyl-Kumisch;;;Kyzyl-Kumiano;;;;;;;;x
c_guryev_adj;Atyrauer;atyraou;Atyrauerisch;;;Atyrauerano;;;;;;;;x
c_kangly_adj;Kangli;kangly;Kanglisch;;;Kangliano;;;;;;;;x
b_kangly;Kangly;;Kangly;;;Kangly;;;;;;;;x
c_sirjan_adj;Sirjani;sirjan;Sirjanisch;;;Sirjaniano;;;;;;;;x
c_mandesh_adj;Mandeshian;mandesh;Mandesisch;;;Mandeshianano;;;;;;;;x
b_urgench;Urgench;;Urgench;;;Urgench;;;;;;;;x
b_kyrkmolla;Kyrkmolla;;Kyrkmolla;;;Kyrkmolla;;;;;;;;x
b_kungrat;Kungrat;;Kungrat;;;Kungrat;;;;;;;;x
b_kizil_agir;Kizil Agir;;Kizil Agir;;;Kizil Agir;;;;;;;;x
b_khodjali;Khodjali;;Khodjali;;;Khodjali;;;;;;;;x
b_ulkun;Ulkun;;Ulkun;;;Ulkun;;;;;;;;x
b_chaghcharan;Chaghcharan;;Chaghcharan;;;Chaghcharan;;;;;;;;x
b_banjikat;Banjikat;;Banjikat;;;Banjikat;;;;;;;;x
b_khujand;Khujand;;Khujand;;;Khujand;;;;;;;;x
b_oshrusana;Oshrusana;;Oshrusana;;;Oshrusana;;;;;;;;x
b_isfana;Isfana;;Isfana;;;Isfana;;;;;;;;x
b_kurkat;Kurkat;;Kurkat;;;Kurkat;;;;;;;;x
b_nau;Nau;;Nau;;;Nau;;;;;;;;x
d_dihistan;Dihistan;Dihistan;Dihistan;;;Dihistan;;;;;;;;x
d_dihistan_adj;Dihistani;dihistani;Dihistanisch;;;Dihistaniano;;;;;;;;x
d_merv;Merv;Merv;Merv;;;Merv;;;;;;;;x
d_merv_adj;Mervian;merviane;Mervisch;;;Merviano;;;;;;;;x
c_konjikala_adj;Konjikali;konjikala;Konjikalanisch;;;Konjikali;;;;;;;;x
c_maymana_adj;Maymanan;maymanane;Maymananisch;;;Maymanano;;;;;;;;x
b_maymana;Maymana;;Maymana;;;Maymana;;;;;;;;x
b_gurziwan;Gurziwan;;Gurziwan;;;Gurziwan;;;;;;;;x
b_darzab;Darzab;;Darzab;;;Darzab;;;;;;;;x
b_almar;Almar;;Almar;;;Almar;;;;;;;;x
b_bilcheragh;Bilcheragh;;Bilcheragh;;;Bilcheragh;;;;;;;;x
d_kerman;Kerman;Kerman;Kerman;;;Kerman;;;;;;;;x
d_kerman_adj;Kermani;kermani;Kermanisch;;;Kermaniano;;;;;;;;x
k_gandhara;Gandhara;Gandhara;Gandhara;;;Gandhara;;;;;;;;x
k_gandhara_adj;Gandharan;gandharane;Gandharanisch;;;Gandharano;;;;;;;;x
d_kabul;Kabulistan;Kaboulistan;Kabulistan;;;Kabulistan;;;;;;;;x
d_kabul_adj;Kabulian;kaboulienne;Kabulisch;;;Kabuliano;;;;;;;;x
c_ghazna_adj;Ghazni;ghazna;Ghaznisch;;;Ghazniano;;;;;;;;x
c_kabul_adj;Kabulian;kaboulienne;Kabulisch;;;Kabuliano;;;;;;;;x
c_kunduz_adj;Kunduzi;kunduz;Kunduzisch;;;Kunduziano;;;;;;;;x
c_khuttal_adj;Khuttali;khuttali;Khuttalisch;;;Khuttaliano;;;;;;;;x
c_oshrusana_adj;Oshrusani;oshrusana;Oshrusananisch;;;Oshrusaniano;;;;;;;;x
b_munjan;Munjan;;Munjan;;;Munjan;;;;;;;;x
b_jauz_gun;Jauz Gun;;Jauz Gun;;;Jauz Gun;;;;;;;;x
b_taloqan;Taloqan;;Taloqan;;;Taloqan;;;;;;;;x
b_jurm;Jurm;;Jurm;;;Jurm;;;;;;;;x
b_dushanbe;Dushanbe;;Dushanbe;;;Dushanbe;;;;;;;;x
b_kabul;Kabul;Kaboul;Kabul;;;Kabul;;;;;;;;x
b_baghlan;Baghlan;;Baghlan;;;Baghlan;;;;;;;;x
b_siminjan;Siminjan;;Siminjan;;;Siminjan;;;;;;;;x
b_surkh_kotal;Surkh Kotal;;Surkh Kotal;;;Surkh Kotal;;;;;;;;x
b_ghazna;Ghazna;;Ghazna;;;Ghazna;;;;;;;;x
c_bost_adj;Bostian;bost;Bostisch;;;Bostiano;;;;;;;;x
b_bost;Bost;;Bost;;;Bost;;;;;;;;x
b_kandahar;Kandahar;;Kandahar;;;Kandahar;;;;;;;;x
b_zamindawar;Zamindawar;;Zamindawar;;;Zamindawar;;;;;;;;x
c_zaranj_adj;Zaranji;zaranj;Zaranjanisch;;;Zaranjiano;;;;;;;;x
b_zaranj;Zaranj;;Zaranj;;;Zaranj;;;;;;;;x
b_zahak;Zahak;;Zahak;;;Zahak;;;;;;;;x
c_saravan_adj;Saravani;saravan;Saravanisch;;;Saravaniano;;;;;;;;x
c_ashli_adj;Ashli;ashli;Ashlisch;;;Ashliano;;;;;;;;x
c_qazan_adj;Qazani;qazan;Qazanisch;;;Qazaniano;;;;;;;;x
c_tobol_adj;Tobolian;tobole;Tobolian;;;Toboliano;;;;;;;;x
b_sibir;Sibir;Sibir;Sibir;;;Sibir;;;;;;;;x
c_sibir_adj;Sibirian;sibirienne;Sibirisch;;;Sibiriano;;;;;;;;x
d_sibir;Sibir;Sibir;Sibir;;;Sibir;;;;;;;;x
d_sibir_adj;Sibirian;sibirienne;Sibirisch;;;Sibiriano;;;;;;;;x
c_ural_adj;Uralian;ouralienne;Uralisch;;;Uraliano;;;;;;;;x
b_ural;Ural;Oural;Ural;;;Ural;;;;;;;;x
b_tobol;Tobol;;Tobol;;;Tobol;;;;;;;;x
d_yugra;Yugra;Yugra;Yugra;;;Yugra;;;;;;;;x
d_yugra_adj;Yugran;yugrane;Yugranisch;;;Yugrano;;;;;;;;x
b_pecheneg;Pecheneg;Petchénègue;Pecheneg;;;Pecheneg;;;;;;;;x
b_sangin;Sangin;;Sangin;;;Sangin;;;;;;;;x
b_gereshk;Gereshk;;Gereshk;;;Gereshk;;;;;;;;x
b_chaman;Chaman;;Chaman;;;Chaman;;;;;;;;x
b_chora;Chora;;Chora;;;Chora;;;;;;;;x
b_panjwai;Panjwai;;Panjwai;;;Panjwai;;;;;;;;x
b_milak;Milak;;Milak;;;Milak;;;;;;;;x
b_bonjar;Bonjar;;Bonjar;;;Bonjar;;;;;;;;x
b_nimeh;Nimeh;;Nimeh;;;Nimeh;;;;;;;;x
b_nahrain;Nahrain;;Nahrain;;;Nahrain;;;;;;;;x
b_mogholan;Mogholan;;Mogholan;;;Mogholan;;;;;;;;x
b_khomri;Khomri;;Khomri;;;Khomri;;;;;;;;x
b_gardez;Gardez;;Gardez;;;Gardez;;;;;;;;x
b_khost;Khost;;Khost;;;Khost;;;;;;;;x
b_loman;Loman;;Loman;;;Loman;;;;;;;;x
b_katawaz;Katawaz;;Katawaz;;;Katawaz;;;;;;;;x
b_sharana;Sharana;;Sharana;;;Sharana;;;;;;;;x
b_sangar;Sangar;;Sangar;;;Sangar;;;;;;;;x
b_kulob;Kulob;;Kulob;;;Kulob;;;;;;;;x
b_vakash;Vakash;;Vakash;;;Vakash;;;;;;;;x
b_bekobod;Bekobod;;Bekobod;;;Bekobod;;;;;;;;x
c_fergana_adj;Ferganan;fergana;Fergananisch;;;Ferganano;;;;;;;;x
b_fergana;Fergana;;Fergana;;;Fergana;;;;;;;;x
b_khavakend;Khavakend;;Khavakend;;;Khavakend;;;;;;;;x
b_namangan;Namangan;;Namangan;;;Namangan;;;;;;;;x
b_osh;Osh;;Osh;;;Osh;;;;;;;;x
b_uzkand;Uzkand;;Uzkand;;;Uzkand;;;;;;;;x
b_andijan;Andijan;;Andijan;;;Andijan;;;;;;;;x
b_margilan;Margilan;;Margilan;;;Margilan;;;;;;;;x
b_rishton;Rishton;;Rishton;;;Rishton;;;;;;;;x
d_zhetysu;Zhetysu;Zhetysu;Zhetysu;;;Zhetysu;;;;;;;;x
d_zhetysu_adj;Zhetysu;zhetysu;Zhetysuisch;;;Zhetysuano;;;;;;;;x
d_syr_darya;Syr Darya;Syr-Darya;Syr Darya;;;Syr Darya;;;;;;;;x
d_syr_darya_adj;Syr Daryan;syr-daryenne;Syr Daryanisch;;;Syr Daryano;;;;;;;;x
c_otrar_adj;Otrarian;otrar;Otrarisch;;;Otrariano;;;;;;;;x
b_otrar;Otrar;;Otrar;;;Otrar;;;;;;;;x
b_shaulder;Shaulder;;Shaulder;;;Shaulder;;;;;;;;x
b_shoshkakoi;Shoshkakoi;;Shoshkakoi;;;Shoshkakoi;;;;;;;;x
b_chernak;Chernak;;Chernak;;;Chernak;;;;;;;;x
b_kentau;Kentau;;Kentau;;;Kentau;;;;;;;;x
b_turtkul;Turtkul;;Turtkul;;;Turtkul;;;;;;;;x
b_chach;Chach;;Chach;;;Chach;;;;;;;;x
b_navekat;Navekat;;Navekat;;;Navekat;;;;;;;;x
b_sayram;Sayram;;Sayram;;;Sayram;;;;;;;;x
b_isbijab;Isbijab;;Isbijab;;;Isbijab;;;;;;;;x
b_shymkent;Shymkent;;Shymkent;;;Shymkent;;;;;;;;x
b_pskent;Pskent;;Pskent;;;Pskent;;;;;;;;x
b_turbat;Turbat;;Turbat;;;Turbat;;;;;;;;x
b_suyab;Suyab;;Suyab;;;Suyab;;;;;;;;x
b_bishkek;Bishkek;;Bishkek;;;Bishkek;;;;;;;;x
b_almatu;Almatu;;Almatu;;;Almatu;;;;;;;;x
b_taraz;Taraz;;Taraz;;;Taraz;;;;;;;;x
b_merke;Merke;;Merke;;;Merke;;;;;;;;x
b_tokmok;Tokmok;;Tokmok;;;Tokmok;;;;;;;;x
b_balasagun;Balasagun;;Balasagun;;;Balasagun;;;;;;;;x
c_ili_adj;Ili;ili;Ilisch;;;Iliano;;;;;;;;x
b_almaliq;Almaliq;;Almaliq;;;Almaliq;;;;;;;;x
b_kulja;Kulja;;Kulja;;;Kulja;;;;;;;;x
b_koktal;Koktal;;Koktal;;;Koktal;;;;;;;;x
b_tekes;Tekes;;Tekes;;;Tekes;;;;;;;;x
b_kax;Kax;;Kax;;;Kax;;;;;;;;x
b_kunes;Kunes;;Kunes;;;Kunes;;;;;;;;x
b_sharyn;Sharyn;;Sharyn;;;Sharyn;;;;;;;;x
b_sarkand;Sarkand;;Sarkand;;;Sarkand;;;;;;;;x
b_taldykorgan;Taldykorgan;;Taldykorgan;;;Taldykorgan;;;;;;;;x
b_karatal;Karatal;;Karatal;;;Karatal;;;;;;;;x
b_kapchagai;Kapchagai;;Kapchagai;;;Kapchagai;;;;;;;;x
b_koksu;Koksu;;Koksu;;;Koksu;;;;;;;;x
b_matay;Matay;;Matay;;;Matay;;;;;;;;x
c_karluk_adj;Karluki;karluk;Karlukisch;;;Karlukiano;;;;;;;;x
b_nushibi;Nushibi;;Nushibi;;;Nushibi;;;;;;;;x
b_ulug_ok;Ulug-Ok;;Ulug-Ok;;;Ulug-Ok;;;;;;;;x
b_alishi;Alishi;;Alishi;;;Alishi;;;;;;;;x
b_sakla_baga;Sakla Baga;;Sakla Baga;;;Sakla Baga;;;;;;;;x
b_saryshaghan;Saryshaghan;;Saryshaghan;;;Saryshaghan;;;;;;;;x
b_zhaylaukol;Zhaylaukol;;Zhaylaukol;;;Zhaylaukol;;;;;;;;x
c_narim_adj;Narimian;narim;Narimisch;;;Narimiano;;;;;;;;x
b_narim;Narim;;Narim;;;Narim;;;;;;;;x
b_kolta;Kolta;;Kolta;;;Kolta;;;;;;;;x
b_yag;Yag;;Yag;;;Yag;;;;;;;;x
#b_abakan;Abakan;;Abakan;;;Abakan;;;;;;;;x
c_ishim_adj;Ishimian;ishim;Ishimisch;;;Ishimiano;;;;;;;;x
b_ishim;Ishim;;Ishim;;;Ishim;;;;;;;;x
b_esil;Esil;;Esil;;;Esil;;;;;;;;x
b_mamlyut;Mamlyut;;Mamlyut;;;Mamlyut;;;;;;;;x
b_ust_ishim;Ust-Ishim;;Ust-Ishim;;;Ust-Ishim;;;;;;;;x
d_kipchak;Kipchak;Kipchak;Kipchak;;;Kipchak;;;;;;;;x
d_kipchak_adj;Kipchak;kipchak;Kipchakisch;;;Kipchakano;;;;;;;;x
b_zhitikara;Zhitikara;;Zhitikara;;;Zhitikara;;;;;;;;x
b_zhailma;Zhailma;;Zhailma;;;Zhailma;;;;;;;;x
b_kipchak;Kipchak;;Kipchak;;;Kipchak;;;;;;;;x
b_amankaragaj;Amankaragaj;;Amankaragaj;;;Amankaragaj;;;;;;;;x
b_kusmuryn;Kusmuryn;;Kusmuryn;;;Kusmuryn;;;;;;;;x
c_turgay_adj;Turgay;turgay;Turgayanisch;;;Turgayano;;;;;;;;x
b_turgay;Turgay;;Turgay;;;Turgay;;;;;;;;x
b_ust_turgay;Ust-Turgay;;Ust-Turgay;;;Ust-Turgay;;;;;;;;x
b_karakal;Karakal;;Karakal;;;Karakal;;;;;;;;x
