#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;ITALIAN;;;;;;;;x;;;;;;;;;;;;;;;
AIREASON_ALL_HELP_IS_APPRECIATED;All help is appreciated;Toute aide est appréciable;Jegliche Hilfe ist willkommen;;Toda ayuda se agradece;Ogni aiuto è ben accetto;;;;;;;;x;;;;;;;;;;;;;;;
EVTOPTA100186;[From.GetTitledFirstName] decided to convert and become a [Root.Religion.GetName];[From.Get_Le_TitledFirstName] a décidé de se convertir à la religion [Root.Religion.GetName].;[From.GetTitledFirstName] entschied zu konvertieren und [Root.Religion.GetName] zu werden;;[From.GetTitledFirstName] decidió cambiar de opinión y convertirse en [Root.Religion.GetName];[From.GetTitledFirstName] ha deciso di convertirsi e divenire un [Root.Religion.GetName];;;;;;;;x;;;;;;;;;;;;;;;
EVTOPTB100186;[From.GetTitledFirstName] did not heed my warning;[From.Get_Le_TitledFirstName] n'a pas tenu compte de mon avertissement.;[From.GetTitledFirstName] beachtete meine Warnung nicht;;[From.GetTitledFirstName] no hizo caso a mi advertencia;[From.GetTitledFirstName] non ha dato ascolto alle mie parole;;;;;;;;x;;;;;;;;;;;;;;;
EVTDESC100190;I need help with a delicate private matter I don't want the [Root.GetChancellorName] to take care of. There are those who think me undiplomatic and I fear they are right, and now I really need to be diplomatic or the [Root.GetManWomanOpp] blackmailing me might spread [Root.GetHerHisOpp] lies with me being unable to do anything about it.;J'ai besoin d'aide concernant un problème délicat et auquel je ne souhaite pas mêler le [Root.GetChancellorName]. Je crains que les personnes me jugeant peu diplomate n'aient raison et à présent, je dois vraiment faire preuve de diplomatie sinon, [Root.GetLLaOpp][Root.GetManWomanOpp] qui me fait chanter pourrait bien répandre ses mensonges à mon propos sans que je ne puisse rien y faire.;Ich brauche Hilfe in einer delikaten Privatangelegenheit, bei der ich nicht will, dass der [Root.GetChancellorName] sich darum kümmert. Es gibt diejenigen, die denken, ich sei undiplomatisch, und ich fürchte, sie haben Recht, und nun muss ich wirklich diplomatisch sein, oder die [Root.GetManWomanOpp], die mich erpresst, könnte [Root.GetHerHisOpp]e Lügen über mich verbreiten, ohne dass ich etwas dagegen unternehmen kann.;;Necesito ayuda con un asunto privado del que no deseo que se haga cargo el [Root.GetChancellorName]. Hay quienes piensan que no soy diplomático y temo que tienen razón, ahora realmente necesito ser diplomático o el [Root.GetManWomanOpp] que me chantajea podría extender [Root.GetHerHisOpp] mentiras sin que pueda hacer nada al respecto.;Ho bisogno di aiuto per una delicata questione privata di cui non voglio si occupi il [Root.GetChancellorName]. C'è chi mi considera una persona poco diplomatica e temo abbia ragione, in questo momento ho davvero bisogno di essere diplomatico o chi mi ricatta potrebbe divulgare le [Root.GetHerHisOpp] menzogne senza che io possa fare nulla.;;;;;;;;x;;;;;;;;;;;;;;;
EVTOPTA100190;My diplomatic friend, could you please help me?;Vous, mon ami[This.Get_E] diplomate, pouvez-vous m'aider ?;Mein diplomatischer Freund, könntet Ihr mir bitte helfen?;;¿Mi diplomático amigo, podrías ayudarme por favor?;Mi diplomatico amico, potresti aiutarmi per favore?;;;;;;;;x;;;;;;;;;;;;;;;
EVTTOOLTIP100191;[Root.GetTitledFirstName] begs [This.GetTitledFirstName] for help with the extortionist;[Root.Get_Le_TitledFirstName] implore l'aide [This.Get_du_TitledFirstName] au sujet du maître-chanteur.;[Root.GetTitledFirstName] fleht [This.GetTitledFirstName] um Hilfe gegen den Erpresser an.;;[Root.GetTitledFirstName] suplica a [This.GetTitledFirstName] que le ayude con el chantajista;[Root.GetTitledFirstName] supplica [This.GetTitledFirstName] di aiutarlo con il suo ricattatore;;;;;;;;x;;;;;;;;;;;;;;;
EVTOPTB100190;No one, not even my friends, can know about this!;Personne, pas même mes amis, ne doit être mis au courant !;Niemand, nicht mal meine Freunde, können hiervon wissen!;;¡Nadie, ni siquiera mis amigos, pueden enterarse!;Nessuno, nemmeno i miei amici, lo devono sapere!;;;;;;;;x;;;;;;;;;;;;;;;
EVTDESC100191;I heard about the mad [From.GetManWomanOpp] who tries to blackmail [From.GetTitledFirstName] before my friend [From.GetTitledFirstName] came to me and asked for help. [From.GetTitledFirstName] isn't known for [From.GetHerHis] diplomacy and, as desperate as [From.GetSheHe] is, it is even more likely [From.GetTitledFirstName] would handle this situation with less tact than needed.;J'avais entendu parler de c[From.GetEEtteOpp] f[From.GetOuOlleOpp] qui essayait de faire chanter [From.Get_le_TitledFirstName] avant même que [From.GetCeluiCelle]-ci ne vienne m'en parler et me demander de l'aide. Ayant la réputation de ne pas être toujours très diplomate et, désemparé[From.Get_E] comme [From.GetIlElle] est, c'est probable qu'[From.GetIlElle] gère cette situation avec insuffisamment de tact.;Ich habe von dem verrückten [From.GetManWomanOpp] gehört, der versucht [From.GetTitledFirstName] zu erpressen, bevor mein Freund [From.GetTitledFirstName] zu mir gekommen ist und um Hilfe gebeten hat. [From.GetTitledFirstName] ist nicht bekannt für [From.GetHerHis]e Diplomatie, und so verzweifelt wie [From.GetSheHe] ist, ist es umso wahrscheinlicher, dass [From.GetTitledFirstName] diese Situation mit weniger Taktgefühl meistern würde.;;Conocía que un [From.GetManWomanOpp] trataba de chantajear a [From.GetTitledFirstName] antes de que mi amigo [From.GetTitledFirstName] viniera a pedirme ayuda. [From.GetTitledFirstName] no es famoso por su diplomacia y, sabiendo lo desesperado que [From.GetSheHe] estaba, aún era más probable que [From.GetTitledFirstName] manejara esta situación con menos tacto del necesario.;Avevo sentito parlare del folle [From.GetManWomanOpp] che cerca di ricattare [From.GetTitledFirstName], prima che il mio amico [From.GetTitledFirstName] venisse da me e mi chiedesse aiuto. [From.GetTitledFirstName] non è persona nota per la [From.GetHerHis] diplomazia e, disperato com'è , è più che probabile che [From.GetTitledFirstName] gestisca questa situazione con meno tatto del dovuto.;;;;;;;;x;;;;;;;;;;;;;;;
EVTOPTA100191;I'll help you in any way I can!;Je ferai tout ce qui est en mon pouvoir pour vous aider !;Ich werde Euch auf jede erdenkliche Art helfen!;;¡Te ayudaré en todo lo que pueda!;Farò tutto quanto in è mio potere per aiutarti!;;;;;;;;x;;;;;;;;;;;;;;;
EVTTOOLTIP100192;[Root.GetTitledFirstName] decides to help [This.GetTitledFirstName] deal with the blackmailing [This.GetManWomanOpp];[Root.Get_Le_TitledFirstName] décide d'aider [This.Get_le_TitledFirstName] à résoudre ce problème de chantage.;[Root.GetTitledFirstName] entscheidet sich, [This.GetTitledFirstName] zu helfen, mit dem erpresserischen [This.GetManWomanOpp] fertig zu werden.;;[Root.GetTitledFirstName] decide ayudar a [This.GetTitledFirstName] a hacer frente al chantajista;[Root.GetTitledFirstName] decide di aiutare [This.GetTitledFirstName] ad occuparsi del ricattatore;;;;;;;;x;;;;;;;;;;;;;;;
EVTOPTB100191;Don't get me involved with that mad [From.GetManWomanOpp]!;Je ne veux rien avoir à faire avec ce maître-chanteur !;Lasst Euch nicht mit dem verrückten [From.GetManWomanOpp] ein!;;¡No me involucres con ese [From.GetManWomanOpp] loco!;Non mi coinvolgere nei tuoi problemi con quel folle [From.GetManWomanOpp]!;;;;;;;;x;;;;;;;;;;;;;;;
EVTTOOLTIP100193;is forced to handle the mad [This.GetManWomanOpp] without [Root.GetTitledFirstName]'s help;se voit contraint de résoudre son problème de chantage sans l'aide [Root.Get_du_TitledFirstName].;ist gezwungen, es mit dem verrückten [This.GetManWomanOpp] ohne [Root.GetTitledFirstName]s Hilfe aufzunehmen;;se ve obligado a tratar con el loco sin ayuda de [Root.GetTitledFirstName];è costretto ad occuparsi del folle [This.GetManWomanOpp] senza l'aiuto di [Root.GetTitledFirstName];;;;;;;;x;;;;;;;;;;;;;;;
EVTOPTC100191;The blackmailer is mad, if you want my help I want to be reimbursed;Je vous offre mon aide en échange d'un peu d'argent.;Der Erpresser ist verrückt. Ohne Geld gibt es keine Hilfe.;;El chantajista esta loco, si quieres mi ayuda quiero ser recompensado;Il ricattatore è folle, se vuoi il mio aiuto voglio essere rimborsato;;;;;;;;x;;;;;;;;;;;;;;;
EVTTOOLTIP100194;is grateful for [Root.GetTitledFirstName] help but not happy about having to pay for it;est reconnaissant[From.Get_E] envers [Root.Get_le_TitledFirstName] de lui offrir son aide mais déplore de devoir [Root.GetLeLa] payer.;ist dankbar für [Root.GetTitledFirstName]s Hilfe, aber nicht glücklich, dass [This.GetSheHe] dafür zahlen muss;;está agradecido con [Root.GetTitledFirstName] por su ayuda pero no es del todo feliz por tener que pagar por ello;è grato per l'aiuto di [Root.GetTitledFirstName] ma non è contento di doverlo pagare;;;;;;;;x;;;;;;;;;;;;;;;
EVTDESC100192;[From.GetTitledFirstName] and I managed to stop the mad [Root.GetManWomanOpp] from blackmailing and spread malevolent rumors about me. It took every effort, all of our combined diplomatic skill and even a small bribe to get the extortionist to promise to stop the rumors, never approach me again and leave me alone.;[From.Get_Le_TitledFirstName] et moi avons réussi à faire taire le maître-chanteur qui répandait des rumeurs malveillantes à mon sujet. Cela nous aura demandé du travail, tout notre talent diplomatique et un léger pot-de-vin pour faire promettre au maître-chanteur de cesser d'inventer des rumeurs et de me laisser tranquille.;[From.GetTitledFirstName] und ich haben es geschafft, den verrückten [Root.GetManWomanOpp] von der Erpressung abzuhalten und davon, bösartige Gerüchte über mich zu verbreiten. Es brauchte jede Bemühung, all unsere vereinten diplomatischen Fähigkeiten und sogar etwas Bestechungsgeld, den Erpresser das Versprechen abzunehmen, mit den Gerüchten aufzuhören, sich mir nie wieder zu nähern und mich in Ruhe zu lassen.;;[From.GetTitledFirstName] y yo nos las arreglamos para que el loco dejara de chantajearnos y difundir rumores malévolos sobre mí. Se hizo todo lo posible, toda nuestra capacidad diplomática combinada e incluso un pequeño soborno para que el chantajista prometiera detener los rumores, que nunca se acerque a mí otra vez y que me deje en paz.;[From.GetTitledFirstName] ed io abbiamo tentato di fermare quel folle [Root.GetManWomanOpp] dal ricattarmi e dal diffondere voci malevole sul mio conto. Ciò ha richiesto grandi sforzi, le nostre capacità diplomatiche di entrambi e perfino una piccola somma per corrompere l'estorsore, in modo che promettesse di smettere di spargere le voci, e di non avvicinarsi più a me ed a lasciarmi in pace.;;;;;;;;x;;;;;;;;;;;;;;;
EVTOPTA100192;Finally I got rid of that lunatic!;M'en voilà enfin débarrassé !;Endlich bin ich den Wahnsinnigen losgeworden!;;¡Finalmente me deshice de ese loco!;Finalmente mi sono liberato di quel pazzo!;;;;;;;;x;;;;;;;;;;;;;;;
EVTDESC100193;Without the help of [From.GetTitledFirstName], I was unable to stop the extortionist spreading evil rumors about me. Now everyone thinks I really did that awful thing with that lunatic [Root.GetManWomanOpp]! Why [Root.Religion.GetRandomGodName], why?!;Sans l'aide [From.Get_du_TitledFirstName], j'ai été bien incapable d'empêcher le maître-chanteur de répandre des rumeurs infernales à mon sujet. Désormais, tout le monde pense que j'ai fait des choses horribles avec cette personne folle à lier ! Pourquoi, [Root.Religion.GetRandomGodName], pourquoi ?!;Ohne die Hilfe von [From.GetTitledFirstName] war es mir nicht möglich, den Erpresser davon abzuhalten, bösartige Gerüchte über mich zu verbreiten. Nun glaubt jeder, dass ich wirklich diese fürchterliche Sache mit dem verrückten [Root.GetManWomanOpp] getan habe! Warum, [Root.Religion.GetRandomGodName], warum?!;;Sin la ayuda de [From.GetTitledFirstName], yo era incapaz de detener la difusión de rumores malignos del chantajista sobre mí. ¡Ahora todo el mundo piensa que realmente hice esas cosas horribles a ese loco! ¿Por qué [Root.Religion.GetRandomGodName]?¿Por qué?;Senza l'aiuto di [From.GetTitledFirstName], non sono stato in grado di impedire al ricattatore di diffondere malignità sul mio conto. Ora tutti pensano che abbia realmente fatto delle cose orribili con quel folle [Root.GetManWomanOpp]! Perché, [Root.Religion.GetRandomGodName], perché?!;;;;;;;;x;;;;;;;;;;;;;;;
EVTOPTA100193;I'm so ashamed I don't know what to do...;J'ai tellement honte, je ne sais plus quoi faire...;Ich bin so beschämt, dass ich nicht weiß, was zu tun ist...;;Estoy tan avergonzado que no sé qué hacer ...;Mi vergogno tanto che non so cosa fare...;;;;;;;;x;;;;;;;;;;;;;;;
EVTDESC100194;I explained the situation for [From.GetTitledFirstName] carefully, not wanting [From.GetHerHim] to know too much about the situation but the fear of the lunatic [Root.GetManWomanOpp] spreading malicious rumors made me quite talkative and I may have told [From.GetTitledFirstName] too much. It was for the best though, [From.GetTitledFirstName] agreed to help me but wanted to be reimbursed, in case something would happen...;J'ai expliqué la situation [From.Get_au_TitledFirstName] avec précaution, ne désirant pas trop lui en révéler, mais la peur que c[From.GetEEtte] lunatique ne répande des rumeurs malveillantes à mon sujet m'a rendu loquace et je pourrais bien lui en avoir trop dit. Finalement, [From.GetIlElle] a accepté de m'aider, en échange d'une certaine somme d'argent, au cas où quelque chose arriverait...;Ich habe [From.GetTitledFirstName] die Situation vorsichtig erklärt, da [From.GetSheHe] nicht zu viel darüber wissen sollte, aber meine Angst, dass sich bösartige Gerüchte verbreiten, hat mich ziemlich redselig gemacht und ich könnte zu viel erzählt haben. Es war aber zum Besten: [From.GetTitledFirstName] sagte mir Hilfe zu, wollte aber entschädigt werden für den Fall, dass etwas passiert...;;Le expliqué la situación a [From.GetTitledFirstName] con cuidado, no queriendo que [From.GetHerHim] supiera demasiado acerca de la situación, pero el temor a que el loco difundiera rumores maliciosos me hizo muy locuaz y podría haber dicho demasiado a [From.GetTitledFirstName]. Fue lo mejor, sin embargo, [From.GetTitledFirstName] accedió a ayudarme, pero quería ser recompensado, en caso de que algo pasara ...;Ho spiegato attentamente la situazione a [From.GetTitledFirstName], non volendo che [From.GetHerHim] ne venisse a sapere troppo, ma la paura di quel folle [Root.GetManWomanOpp] che sparge voci malevole mi ha reso piuttosto loquace e io potrei aver detto troppo a [From.GetTitledFirstName]. Per Fortuna è andato tutto per il meglio, [From.GetTitledFirstName] ha accettato di aiutarmi anche se ha voluto essere ricompensato, nel caso succedesse qualcosa...;;;;;;;;x;;;;;;;;;;;;;;;
EVTOPTA100194;Friends help each other without charging for it!;Les amis s'entraident gratuitement !;Freunde helfen sich, ohne etwas dafür zu verlangen!;;¡Los amigos se ayudan unos a otros sin cobrar por ello!;Gli amici si aiutano l'un l'altro senza chiedere nulla in cambio!;;;;;;;;x;;;;;;;;;;;;;;;
EVTTOOLTIPA100195;tried to charge [Root.GetTitledFirstName] for [This.GetHerHis] help;a demandé de l'argent [Root.Get_au_TitledFirstName] en échange de son aide.;versuchte [Root.GetTitledFirstName] für [This.GetHerHis]e Hilfe bezahlen zu lassen;;intentó cobrar a [Root.GetTitledFirstName] por [This.GetHerHis] ayuda;ha cercato di farsi consegnare del denaro da [Root.GetTitledFirstName] per il proprio aiuto;;;;;;;;x;;;;;;;;;;;;;;;
EVTOPTB100194;I'll give you whatever you want, just please help me!;Je vous donnerai tout ce que vous voulez, mais aidez-moi, par pitié !;Ich gebe Euch, was Ihr wollt, bitte helft mir nur!;;Te daré lo que quieras, pero por favor, ¡ayúdame!;Ti darò quello che vuoi, ma aiutami, ti prego!;;;;;;;;x;;;;;;;;;;;;;;;
EVTTOOLTIPB100195;is paid for [This.GetHerHis] help with [Root.GetTitledFirstName]'s lunatic extortionist and the problem is solved;a reçu de l'argent pour aider [Root.Get_le_TitledFirstName] à se débarrasser de son maître-chanteur et a résolu le problème.;ist bezahlt worden für [This.GetHerHis]e Hilfe bei [Root.GetTitledFirstName]s verrücktem Erpresser und das Problem ist gelöst;;es pagado por [This.GetHerHis] ayuda con el chantajista loco [Root.GetTitledFirstName] y el problema está resuelto;è stato pagato da [Root.GetTitledFirstName] per il [This.GetHerHis] aiuto con il folle ricattatore ed il problema è stato risolto;;;;;;;;x;;;;;;;;;;;;;;;
EVTDESC100195;I agreed to help [From.GetTitledFirstName] with [From.GetHerHis] lunatic extortionist if I was paid for my help, and I had already figured out a plan when [From.GetTitledFirstName] told me whether or not my help was wanted enough for getting my demands fulfilled.;J'ai accepté d'aider [From.Get_le_TitledFirstName] à résoudre son problème de maître-chanteur en échange d'une somme d'argent, et j'avais déjà mis sur pied un plan au cas où [From.Get_le_TitledFirstName] déciderait de ne pas me payer.;Ich habe zugestimmt, [From.GetTitledFirstName] mit [From.GetHerHis]em verrückten Erpresser zu helfen, wenn ich für meine Hilfe bezahlt würde. Ich hatte bereits einen Plan ausgearbeitet, falls [From.GetTitledFirstName] mir sagen würde, dass meine Hilfe trotz meiner Forderungen erwünscht ist.;;Estuve de acuerdo en ayudar a [From.GetTitledFirstName] con [From.GetHerHis] chantajista loco si me pagaban por mi ayuda, ya había trazado un plan cuando [From.GetTitledFirstName] me dijo que si quería lo suficiente esa ayuda como para cumplir sus demandas.;Ho accettato di aiutare [From.GetTitledFirstName] a risolvere il problema del [From.GetHerHis] folle ricattatore in cambio di denaro, ed ho già messo a punto un piano nel caso in cui [From.GetTitledFirstName] dovesse decidere di non pagarmi.;;;;;;;;x;;;;;;;;;;;;;;;
EVTOPTA100195;No money, no help;Pas d'argent, pas de coup de main.;Kein Geld, keine Hilfe;;Sin dinero no hay ayuda;Niente soldi, niente aiuto;;;;;;;;x;;;;;;;;;;;;;;;
EVTOPTB100195;I've gotten the money, now here's what we shall do...;Maintenant que j'ai reçu l'argent, voilà ce que nous allons faire...;Ich habe das Geld bekommen, dies werden wir nun tun...;;He recibido el dinero, ahora esto es lo que vamos a hacer ...;Ora che ho il denaro, ecco cosa faremo...;;;;;;;;x;;;;;;;;;;;;;;;
EVTDESC100200;My knowledge of swords extends only so far as to 'long, sharp things you poke people with when you want them to die, especially if you are in a duel or at war', and it's becoming an embarrassment. If someone could ever teach me anything about swords and how to use them, it would be one of my best friends and I can trust him to never mock my lack of skill.;Je considère les épées comme étant de longs objets pointus que l'on enfonce dans le corps de personnes dont on souhaite la mort, particulièrement lors d'un duel ou d'une guerre, et j'avoue que cette vision limitée commence à m'embarrasser. Quiconque accepte de m'enseigner l'art de manier l'épée deviendra mon meilleur ami, et je sais qu'il ne se moquera jamais de mon manque de savoir-faire.;"Mein Wissen über Schwerter reicht nur bis ""lange, scharfe Dinger, mit denen man Leute piekt, wenn man will, dass sie sterben, besonders in einem Duell oder Krieg"", was langsam peinlich wird. Wenn mir jemand den Umgang mit dem Schwert lehren könnte, würde er einer meiner besten Freunde sein und würde sich nicht über den Mangel meiner Fähigkeiten lustig machen.";;"Mi conocimiento de las espadas se extiende sólo hasta el punto de ""cosas largas y puntiagudas con las que golpeas a las personas que quieres que mueran, sobre todo si estás en un duelo o en la guerra"", y se está convirtiendo en una vergüenza. Si alguien me pudiera enseñar algo sobre espadas y cómo usarlas, sería uno de mis mejores amigos y podría confiar en él para que nunca se burlaran de mi falta de habilidad.";Tutto quello che so delle spade è che sono 'lunghi affari affilati con cui infilzare la gente quando si vuole ucciderla, specie in un duello o in una guerra', e la cosa sta diventando imbarazzante. Se c'è qualcuno che possa insegnarmi qualcosa sulle spade e su come usarle, sarebbe certamente uno dei miei migliori amici, una persona di cui possa fidarmi e che non mi prenda in giro per la mia incapacità.;;;;;;;;x;;;;;;;;;;;;;;;
EVTOPTA100200;I really should ask him for help;Je devrais vraiment lui demander son aide.;Ich sollte ihn wirklich um Hilfe bitten;;Realmente debería pedirle ayuda;Ho davvero bisogno di chiedergli aiuto;;;;;;;;x;;;;;;;;;;;;;;;
EVTOPTB100200;I can probably figure this out by myself... OW!;Je peux très bien progresser sans l'aide de quiconque... AÏE !;Ich kann dies vermutlich selber herausfinden... AU!;;Es probable que pueda averiguarlo yo solo ... ¡Ay!;Forse posso farcela da solo... AHI!;;;;;;;;x;;;;;;;;;;;;;;;
EVTDESC100201;I have seen how [From.GetTitledFirstName] handles swords, and it is not a pretty sight. Half of the time [From.GetSheHe] seems to forget which side is the sharp one! Should I laugh or should I cry at [From.GetTitledFirstName]'s incompetence with the sword? Now [From.GetTitledFirstName] seems to think I could teach [From.GetHerHim] all I know.;J'ai vu comment [From.Get_le_TitledFirstName] manie l'épée et ce n'est pas joli à voir. La plupart du temps, [From.GetIlElle] semble oublier de quel côté se trouve le tranchant de son arme ! Je ne sais pas si je dois rire ou pleurer de son incompétence. Et à présent, [From.GetIlElle] pense que je peux lui enseigner tout mon savoir.;Ich habe gesehen, wie [From.GetTitledFirstName] mit Schwertern hantiert, und es ist kein schöner Anblick. Die Hälfte der Zeit scheint [From.GetSheHe] zu vergessen, welche Seite die scharfe ist! Sollte ich über [From.GetTitledFirstName]s Unfähigkeit mit dem Schwert lachen oder weinen? Nun scheint [From.GetTitledFirstName] zu glauben, dass ich [From.Getihmihr] alles beibringen kann, was ich weiß.;;He visto cómo [From.GetTitledFirstName] blande la espada, y no es un espectáculo agradable. ¡La mitad del tiempo [From.GetSheHe] parece olvidar cuál es el lado afilado! ¿Debería reír o llorar por la incompetencia de [From.GetTitledFirstName] con la espada? Ahora [From.GetTitledFirstName] parece pensar que yo podría enseñarle todo lo que sé.;Ho visto come [From.GetTitledFirstName] maneggia le spade, e non è un bel vedere. La metà della volte [From.GetSheHe] sembra non ricordare qual è la parte affilata! Non so se dovrei ridere o piangere di fronte all'incapacità di [From.GetTitledFirstName] con la spada. Ora [From.GetTitledFirstName] crede che io possa insegnare a [From.GetHerHim] tutto quello che so.;;;;;;;;x;;;;;;;;;;;;;;;
EVTOPTA100201;I can only try...;Je peux toujours essayer...;Ich kann es nur versuchen...;;Puedo intentarlo ...;Posso solo provare...;;;;;;;;x;;;;;;;;;;;;;;;
EVTTOOLTIP100202;[Root.GetTitledFirstName] reluctantly try to teach [This.GetTitledFirstName] how to use a sword;[Root.Get_Le_TitledFirstName] tente à contrecoeur d'enseigner [This.Get_au_TitledFirstName] le maniement d'une épée.;[Root.GetTitledFirstName] versucht widerwillig, [This.GetTitledFirstName] beizubringen, wie man ein Schwert benutzt;;[Root.GetTitledFirstName] a regañadientes intenta enseñar a [This.GetTitledFirstName] cómo usar una espada;[Root.GetTitledFirstName] cerca con riluttanza di insegnare a [This.GetTitledFirstName] come usare una spada;;;;;;;;x;;;;;;;;;;;;;;;
EVTOPTB100201;Give it up. You and swords will never work;Laissez tomber. L'épée et vous, ça fait deux.;Gebt auf. Ihr und Schwerter wird nie funktionieren;;Abandona. Tú y las espadas nunca os vais a llevar bien;Lascia perdere. Tu e le spade non sarete mai compatibili;;;;;;;;x;;;;;;;;;;;;;;;
EVTTOOLTIP100203;is disappointed but accepts [Root.GetTitledFirstName]'s refusal to teach him;éprouve de la déception parce que [Root.Get_le_TitledFirstName] refuse de l'aider, mais se résigne.;ist enttäuscht, aber akzeptiert [Root.GetTitledFirstName]s Weigerung zu helfen.;;se siente decepcionado, pero acepta la negativa a enseñarle de [Root.GetTitledFirstName].;è deluso ma accetta il rifiuto di [Root.GetTitledFirstName] di fargli da maestro;;;;;;;;x;;;;;;;;;;;;;;;
EVTOPTC100201;I'm risking my life, so I'd like to get paid;Je risque ma vie, alors j'aimerais une compensation financière.;Ich riskiere mein Leben, also möchte ich bezahlt werden;;Estoy arriesgando mi vida, así que me gustaría que se me pagara;Sto rischiando la mia vita, quindi mi piacerebbe essere pagato;;;;;;;;x;;;;;;;;;;;;;;;
EVTTOOLTIP100204;considers [Root.GetTitledFirstName] request;réfléchit à la requête [Root.Get_du_TitledFirstName]. ;erwägt [Root.GetTitledFirstName]s Ansinnen;;considera la solicitud de [Root.GetTitledFirstName];valuta la richiesta di [Root.GetTitledFirstName];;;;;;;;x;;;;;;;;;;;;;;;
EVTDESC100202;It took a while, but after a couple of days I learned which part of the sword I could touch without getting hurt. Then came the easy part: how to use the sword. After having practiced on a dummy for several weeks I finally managed to impress [From.GetTitledFirstName] enough to get to practice with [From.GetHerHim] instead of hacking at the dummy.;Il aura fallu du temps et des efforts mais au bout de quelques jours, j'avais enfin compris quel côté de l'épée je pouvais toucher sans me blesser ! Ensuite, est venue la partie facile : le maniement de l'épée. Après plusieurs semaines d'entraînement face à un mannequin, j'ai réussi à impressionner [From.Get_le_TitledFirstName] suffisamment pour m'entraîner en duel avec [From.GetLuiElle].;Es dauerte eine Weile, aber nach ein paar Tagen habe ich gelernt, welchen Teil des Schwerts ich anfassen konnte, ohne mir weh zu tun. Dann kam der einfache Teil: Wie man ein Schwert gebraucht. Nachdem ich mehrere Wochen an einer Attrappe geübt habe, habe ich es endlich geschafft, [From.GetTitledFirstName] genug zu beeindrucken, um mit [From.Getihmihr] üben zu können, statt auf eine Attrappe einzuhacken.;;Me llevó tiempo, pero tras varios días me enteré porque parte podía coger la espada sin hacerme daño. Luego vino la parte fácil: cómo utilizarla. Después de haber practicado con un maniquí durante varias semanas por fin logré impresionar a [From.GetTitledFirstName] lo suficiente para llegar a practicar con [From.GetHerHim] en lugar de hacerlo con el maniquí.;C'è voluto un po', ma dopo un paio di giorni ho imparato da che parte impugnare la spada senza farmi male. Poi è arrivata la parte più facile: come usare la spada. Dopo aver fatto pratica con un manichino per diverse settimane, ho finalmente fatto buona impressione a [From.GetTitledFirstName], tanto da riuscire ad allenarmi con lui.;;;;;;;;x;;;;;;;;;;;;;;;
EVTOPTA100202;I'm still no good with swords, but better than before;Je suis toujours mauvais avec mon épée, mais beaucoup moins qu'avant.;Ich bin immer noch nicht gut mit Schwertern, aber besser als vorher;;Aún no soy bueno con las espadas, pero mejor que antes;Non sono ancora un granché con le spade, ma sempre meglio di prima;;;;;;;;x;;;;;;;;;;;;;;;
EVTDESC100203;You are a menace with a sword, don't even know which end you should hold and which one you use to kill people with. It saddens me to tell you this but I believe you to be unteachable.'\n[From.GetTitledFirstName] did not mince [From.GetHerHis] words when [From.GetSheHe] told me how utterly unteachable I was and that I should leave the swords to 'real men'!;« Vous représentez une menace, avec votre épée, vous ne savez même pas comment la tenir et où est le côté tranchant permettant de tuer vos ennemis. Je regrette de vous dire ça, mais je pense qu'on ne peut rien vous apprendre. »\n[From.GetTitledFirstName] n'a pas mâché ses mots quand [From.GetIlElle] m'a dit quel piètre élève je faisais et que je devrais laisser les épées aux 'vrais hommes' !;"Ihr seid eine Gefahr mit dem Schwert, wisst nicht mal, welches Ende Ihr halten sollt und welches man benutzt, um Leute zu töten. Es macht mich traurig, Euch das zu sagen, aber ich glaube, Ihr seid unbelehrbar.\n[From.GetTitledFirstName] nahm kein Blatt vor [From.GetHerHis]en Mund, als [From.GetSheHe] mir sagte, wie unmöglich es sei, mich zu unterrichten, und dass ich das Schwert ""echten Männern"" überlassen soll!";;"Eres una amenaza con la espada, ni siquiera sabes por donde sostenerla ni por dónde se utiliza para matar a la gente. Me entristece tener que decirte esto, pero creo que no hay forma de enseñarte. '\n[From.GetTitledFirstName] no escatimó en palabras cuando [From.GetSheHe] me dijo que era absolutamente imposible enseñarme y ¡que debería dejar las espadas a los hombres ""de verdad'!";Con una spada in mano sei pericoloso, non sai neppure quale estremità impugnare e quale invece usare per uccidere. Mi rincresce dirti questo, ma credo che tu sia senza speranze.'\n[From.GetTitledFirstName] non ha usato mezze parole nel dirmi quanto disperato sia il mio caso e che farei meglio a lasciare le spade ai 'veri uomini'!;;;;;;;;x;;;;;;;;;;;;;;;
EVTOPTA100203;I am a man! Give me that sword... OW!;Je suis un homme ! Donnez-moi cette épée... AÏE !;Ich bin ein Mann! Gebt mir das Schwert...AU!;;¡Yo soy un hombre! Dame esa espada ... ¡Ay!;Io sono un uomo! Datemi quella spada... AHI!;;;;;;;;x;;;;;;;;;;;;;;;
