#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;ITALIAN;;;;;;;;x
EVTOPTA10107;I hope I won't regret this;J'espère que je ne le regretterai pas.;Hoffentlich werde ich dies nicht bereuen;;Espero no lamentarlo;Spero di non dovermene pentire in futuro;;;;;;;;x
EVTOPTB10107;There must be some other way!;Il doit y avoir une autre solution !;Es muss einen anderen Weg geben!;;¡Debe haber otro modo!;Deve esserci un altro modo!;;;;;;;;x
EVTNAME10108;It worked!;Cela a fonctionné !;Es hat geklappt!;;¡Ha funcionado!;Ha funzionato!;;;;;;;;x
EVTDESC10108;The gap finally closed! No more fiery stones and flames, no more wailing voices from the underground!;La faille s'est enfin refermée ! Finis les jets de pierres incandescentes et les flammes, finies les lamentations surgissant des entrailles de la terre !;Endlich hat sich die Kluft geschlossen! Keine glühenden Steine, keine Flammen und auch keine Klagelaute aus der Unterwelt mehr!;;¡La grieta se ha cerrado por fin! ¡No más piedras ardientes ni llamas, ni más lamentos del subsuelo!;Lo squarcio si è finalmente chiuso! Niente più rocce incandescenti e fiamme, niente più lamenti e urla dall'oltretomba!;;;;;;;;x
EVTOPTA10108;The priest did a fine job exorcising the Gate back to Hell!;Le prêtre a réalisé un véritable exploit en parvenant à exorciser la porte de l'enfer !;Der Priester hat gute Arbeit geleistet und die Pforte zurück in die Hölle exorziert!;;¡El cura hizo un buen trabajo exorcizando la puerta al infierno!;Il prete ha fatto un ottimo lavoro esorcizzando la Porta dell'Inferno!;;;;;;;;x
EVTOPTB10108;The Gates of Hell closed after we fed it cattle!;La porte de l'enfer s'est fermée lorsque nous avons sacrifié le bétail !;Die Höllenpforte schloss sich nach unserem Stieropfer!;;¡Las puertas del infierno se cerraron tras alimentarlas con ganado!;Le Porte dell'Inferno si sono chiuse dopo che le abbiamo nutrite con il bestiame!;;;;;;;;x
EVTOPTC10108;The Gates of Hell was filled in with stones!;La porte de l'enfer a été comblée avec des pierres !;Die Höllenpforte wurde mit Felsbrocken versperrt!;;¡Las puertas del infierno fueron cegadas con piedras!;Le Porte dell'Inferno sono state ricoperte con rocce, pietre e ghiaia!;;;;;;;;x
EVTOPTD10108;It took a human sacrifice but now the Gates of Hell is closed!;Il a fallu un sacrifice humain, mais la porte de l'enfer est fermée !;Zwar bedurfte es eines Menschenopfers, aber jetzt ist die Höllenpforte geschlossen!;;¡Ha costado un sacrificio humano, pero ahora las puertas del infierno están cerradas!;È costato un sacrificio umano ma ora le Porte dell'Inferno sono chiuse!;;;;;;;;x
EVTNAME10109;It didn't work!;Ça n'a pas marché !;Es hat nicht funktioniert!;;¡No ha funcionado!;Non ha funzionato!;;;;;;;;x
EVTDESC10109;Despite everything, the gap stubbornly refused to close and spewed even more fiery stones and wailing voices.;Malgré nos efforts, la faille refusait obstinément de se fermer. Pire encore, les jets de pierres incandescentes et les lamentations redoublaient d'intensité.;Trotz aller Versuche wollte sich die Kluft einfach nicht schließen und spie noch mehr glühende Steine und Klagelaute aus.;;A pesar de todo, la grieta se negó tozudamente a cerrarse y vomitó aún más piedras ardientes y lamentos.;Nonostante gli sforzi, lo squarcio ostinatamente rifiutata di chiudersi e vomitata pietre ancora più ardenti e lamenti strazianti.;;;;;;;;x
EVTOPTA10109;For Heaven's sake... what will I do now?;Pour l'amour du ciel... Que vais-je faire ?;Um Himmels willen ... was soll ich jetzt tun?;;Por Dios... ¿Qué haré ahora?;Per l'amor di Dio... cosa faro ora?;;;;;;;;x
EVTTOOLTIP10108;It might work;Ça pourrait marcher.;Es könnte klappen;;Podría funcionar;Potrebbe funzionare;;;;;;;;x
EVTTOOLTIP10109;It might not work;Ça pourrait ne pas marcher.;Es könnte nicht klappen;;Podría no funcionar;Potrebbe non funzionare;;;;;;;;x
EVTTOOLTIP30031;Try to talk to [prisoner_host.GetTitledFirstName];Essayez de parler [prisoner_host.Get_au_TitledFirstName].;Versucht mit [prisoner_host.GetTitledFirstName] zu reden;;Intentar hablar con [prisoner_host.GetTitledFirstName];Prova a parlare con [prisoner_host.GetTitledFirstName];;;;;;;;x
EVTTOOLTIP30032;Send a letter to [outside_spouse.GetFirstName];Envoyez une lettre à [outside_spouse.GetFirstName].;Einen Brief an [outside_spouse.GetFirstName] schicken;;Enviar una carta a [outside_spouse.GetFirstName];Invia una lettera a [outside_spouse.GetFirstName];;;;;;;;x
EVTTOOLTIP75032;[Root.GetTitledFirstName] talks sternly to [This.GetTitledFirstName];[Root.Get_Le_TitledFirstName] parle sévèrement [This.Get_au_TitledFirstName].;[Root.GetTitledFirstName] führt mit [This.GetTitledFirstName] ein ernstes Gespräch;;[Root.GetTitledFirstName] reprende a [This.GetTitledFirstName];[Root.GetTitledFirstName] parla severamente a [This.GetTitledFirstName];;;;;;;;x
PROV27;Dorset;Dorset;Dorset;;Dorset;Dorset;;;;;;;;x
PROV28;Somerset;Somerset;Somerset;;Somerset;Somerset;;;;;;;;x
IS_LANDED;Is Landed;A un titre;Hat Titel;;Posee tierras;Possiede delle Terre;;;;;;;;x
IS_NOT_LANDED;Is NOT Landed;N'a pas de titre;Hat KEINEN Titel;;NO posee tierras;NON Possiede delle terre;;;;;;;;x
STAT_INTRIGUE_DESC;Intrigue skill is the primary attribute of the Spymaster. High Intrigue improves the chances of uncovering plots and carrying out skullduggery like assassinations.;L'intrigue est la principale compétence du maître-espion. Un niveau d'intrigue élevé améliore les chances de découverte des complots et de réussite des manigances douteuses telles que les assassinats.;Die Intrigenfähigkeit ist die Haupteigenschaft des Hofspitzels. Ein hoher Intrigenwert erhöht die Chancen zum Aufdecken von Verschwörungen und die Erfolgswahrscheinlichkeit von hinterlistigen Aktionen wie Ermordungen.;;La intriga es la principal habilidad del Jefe de espías. Una intriga elevada mejora las posibilidades de descubrir complots y realizar maniobras como asesinatos.;L'abilità dell'Intrigo e l'attributo primario del Capo delle Spie. Un Alto Intrigo aumenta le possibilità di scoprire i complotti e portare a compimento gli imbrogli, come ad esempio gli omicidi.;;;;;;;;x
STAT_STEWARDSHIP_CHAR_DESC;With a Stewardship skill of §Y$VALUE$§W, §Y[GetTitledFirstName]§W is considered $DESC$ administrator. It also affects the maximum size of your demesne.;Avec une compétence en intendance de §Y$VALUE$§W, §Y[GetTitledFirstName]§W passe pour être un administrateur $DESC$. Cela affecte également la taille maximum de votre domaine.;Bei einer Verwaltungsfähigkeit von §Y$VALUE$§W wird §Y[GetTitledFirstName]§W als $DESC$ Kämmerer angesehen.;;Con una capacidad administrativa de §Y$VALUE$§W, §Y[GetTitledFirstName]§W es considerado $DESC$ [Root.GetTreasurerName]. Ello también afecta al tamaño máximo de tu heredad.;Con un abilità di Amministrazione di §Y$VALUE$§W, §Y[GetTitledFirstName]§W è considerato un amministratore $DESC$. Ciò influenza anche la grandezza massima del tuo dominio.;;;;;;;;x
EVTOPTB39000;Great!;Génial !;Ausgezeichnet!;;¡Estupendo!;Grande!;;;;;;;;x
HINT_LAW_VIEW_TEXT_3;Kingdoms and Empires have access to a special set of laws called Crown Laws. These affect all de jure vassals, not just those who are de facto part of the realm. However, infidels and heretics outside the de facto realm remain unaffected.;Les royaumes et les empires ont accès à un ensemble de lois spéciales appelées 'Lois de la Couronne'. Celles-ci s'appliquent à tous les vassaux de jure, et pas seulement à ceux qui appartiennent de facto au pays. Toutefois, les infidèles et les hérétiques extérieurs au pays de facto ne sont pas concernés.;König- und Kaiserreiche haben Zugriff auf spezielle Gesetze, die Krongesetze. Diese Gesetze betreffen alle De-jure-Vasallen und nicht nur solche, die de facto zum Reich gehören. Ungläubige und Ketzer außerhalb des De-facto-Reichs sind aber nicht betroffen.;;Los reinos e imperios acceden a un conjunto especial de leyes llamado Leyes de la Corona. Afectan a todos los vasallos de iure, no solo a los que forman de facto parte del reino. No obstante, los infieles y herejes de fuera del reino de facto no son afectados.;I Regni e gli Imperi hanno accesso ad una serie di leggi speciali chiamate Leggi della Corona. Queste influiscono su tutti i Vassalli De Jure, non solo su quelli che fanno parte de facto del reame. In ogni caso, gli infedeli e gli eretici al di fuori del regno de facto non sono toccati da queste leggi.;;;;;;;;x
EVTDESC6212;My neighbor has quite probably the finest ass around, but then Jesus whispered to me that this was wrong.;J'ai repéré dans mon voisinage la plus belle chute de rein de la région, mais Jésus m'a murmuré que c'était mal.;Meine Nachbarin hat wahrscheinlich das beste Hinterteil weit und breit, aber dann flüsterte mir Jesus zu, dass dies falsch sei.;;Mi vecina tiene probablemente el mejor culo del lugar, pero Jesús me susurró que eso estaba mal.;La mia vicina ha molto probabilmente ha il più bel sedere qui intorno, ma poi Gesù mi ha sussurrato che tutto questo e sbagliato.;;;;;;;;x
EVTOPTA6212;Jesus is right, this is wrong;Jésus a raison, c'est mal.;Jesus hat Recht, das ist falsch;;Jesús tiene razón, está mal;Gesù ha ragione, è sbagliato;;;;;;;;x
EVTDESC6213;For too long I have felt incomplete, that my spirit was somehow lacking. Then the voice reminded me that the true fruit of the spirit was kindness. ;J'ai depuis longtemps l'impression qu'il manque quelque chose à mon esprit. Mais la voix m'a rappelé que le vrai fruit de l'esprit c'est la gentillesse.;Viel zu lange hatte ich mich unvollständig gefühlt, als ob meinem Geist irgendetwas fehlen würde. Dann erinnerte mich die Stimme daran, dass die wahre Frucht des Geistes die Güte ist.;;Llevo demasiado tiempo sintiéndome incompleto, que a mi espíritu le faltaba algo. Entonces la voz me recordó que el verdadero fruto del espíritu era la bondad. ;Per troppo tempo mi sono sentito incompleto, come se al mio spirito mancasse qualcosa. Allora la voce mi ha ricordato che il vero frutto dello spirito sia la gentilezza. ;;;;;;;;x
EVTOPTA6213;I will be more kind;Je vais être plus genti[Root.GetLLle].;Ich werde gütiger sein;;Seré más amable;Sarò più gentile;;;;;;;;x
EVTDESC6214;For too long I have directed my anger towards those who dimply do not deserve it. Jesus whispered to me and reminded me that I should direct it those who had sinned.;J'ai trop longtemps dirigé ma colère contre ceux qui ne le méritaient pas. Jésus m'a murmuré et rappelé que je devais la diriger contre les pécheurs.;Viel zu lange habe ich jene meinen Zorn spüren lassen, die es nicht verdient hatten. Jesus flüsterte mir zu und erinnerte mich daran, dass ich ihn auf jene richten sollte, die gesündigt hatten.;;Llevo demasiado tiempo haciendo pagar mi ira a quienes no lo merecen. Jesús me susurró que debería dirigirla contra quienes han pecado.;Per troppo tempo ho diretto la mia rabbia contro coloro che semplicemente non la meritavano. Gesù mi ha sussurrato e ricordato che dovrei dirigerla verso coloro che hanno peccato.;;;;;;;;x
EVTOPTA6214;I will be a true soldier of God;Je serai un vrai soldat de Dieu.;Ich werde Gott ein treuer Soldat sein;;Seré un verdadero soldado de Dios;Sarò un vero soldato di Dio;;;;;;;;x
EVTDESC6215;I have been so quick to judge, I realize it now. The voice reminds me that I should seek what is good for all.;Je me rends compte aujourd'hui que j'ai toujours jugé trop vite. La voix me rappelle que je dois veiller au bien de tous.;Ich habe Urteile zu schnell gefällt, das weiß ich jetzt. Die Stimme erinnert mich daran, dass ich danach streben sollte, was für alle gut ist.;;He sido rápido al juzgar, ahora me doy cuenta. La voz me recuerda que debería buscar lo que es bueno para todos.;Sono stato troppo veloce a giudicare, me ne rendo conto ora. La voce mi ricorda che dovrei ricercare quello che è giusto per tutti.;;;;;;;;x
EVTOPTA6215;I will do so;Je vais m'y efforcer.;Das werde ich tun;;Así lo haré;Allora lo farò;;;;;;;;x
EVTDESC6216;I am proud and I thought myself noble for I rejected all that was weak and insipid. Then the voice reminded me that I was rejecting God when I worshipped myself thus?;Je suis fi[Root.GetErEre] et je me croyais noble parce que je rejetais tout ce qui était faible et insipide. Mais la voix m'a rappelé qu'en me vénérant moi-même, je rejetais Dieu.;Ich bin stolz und hielt mich für edel, weshalb ich alles Schwache und Fade ablehnte. Dann erinnerte mich die Stimme daran, dass ich eigentlich Gott selbst zurückwies, wenn ich mir selbst huldigte.;;Me siento orgulloso y me considero noble por rechazar todo lo débil e insulso. Entonces la voz me recordó que rechazaba a Dios al adorarme a mí mismo.;Sono orgoglioso e mi sono creduto nobile per aver rifiutato tutto ciò che era debole e insulso. Poi la voce mi ha ricordato che stavo respingendo Dio quando ho adorato così me stesso.;;;;;;;;x
EVTOPTA6216;Then I realized how wrong I was.;C'est alors que j'ai compris que je me trompais.;Und so erkannte ich, wie sehr ich geirrt hatte.;;Entonces me di cuenta de lo equivocado que estaba.;Allora ho realizzato quanto fossi nel torto.;;;;;;;;x
EVTDESC6217;For too long I believed that it was the Greeks who would inherit the earth. Then Jesus whispered that is was simply a typo in my Bible and that in reality it was the meek.;J'ai longtemps cru que les légionnaires hériteraient de la terre. Jusqu'à ce que Jésus me murmure qu'une coquille s'était glissée dans ma Bible et qu'en réalité, il s'agissait des débonnaires.;Viel zu lange hatte ich geglaubt, dass die Griechen die Erde erben würden. Dann flüsterte mir Jesus zu, dass es nur ein Druckfehler in der Bibel sei und dass es eigentlich die Siechen heißen sollte.;;Durante demasiado tiempo creí que los gansos heredarían la tierra. Entonces Jesús me susurró que solo era un error tipográfico en mi biblia y que en realidad eran los mansos.;Per troppo tempo ho creduto che sarebbero stati i 'Greci' che avrebbero ereditato la terra. Poi Gesù mi ha sussurrato che era semplicemente un errore di scrittura nella mia Bibbia e che in realtà fosse il mite;;;;;;;;x
EVTOPTA6217;Then I will be more meek;Dans ce cas, je serai plus débonnaire.;Dann werde ich mehr wie die Siechen sein;;Entonces seré más manso;Allora sarò più mite;;;;;;;;x
EVTDESC6218;Jesus whispers have become more frantic of late. He is worried that Satan has corrupted his words through his agents at the various ecumenical councils. He has asked me to seek out the good news that Philip brought so that I can understand the true role of Mary.;Les murmures de Jésus sont plus frénétiques ces temps-ci. Il craint que les Démons de Satan aient altéré sa parole lors des différents conciles oecuméniques. Il m'a demandé de trouver la bonne nouvelle apportée par Philippe afin que je comprenne le véritable rôle de Marie.;In letzter Zeit wurde Jesus' Flüstern immer verzweifelter. Er sorgt sich, dass Satan seine Worte durch seine Spitzel an den verschiedenen ökumenischen Räten verzerrt hat. Er hat mich gebeten, die guten Nachrichten Philipps zu suchen, damit ich die wahre Rolle Marias verstehen kann.;;Jesús susurra que se ha vuelto más maniático últimamente. Le preocupa que Satán haya corrompido sus palabras mediante sus agentes en los diversos consejos ecuménicos. Me pidió que buscase las buenas noticias que trajo Filipo para que entendiese el verdadero rol de María.;I sussurri di Gesù sono diventati ultimamente più frequenti. Egli è preoccupato che Satana abbia corrotto le Sue parole attraverso i suoi agenti infiltrati ai vari concili ecumenici. Mi ha quindi chiesto di cercare la buona novella testimoniata da Filippo in modo che io potessi comprendere il vero ruolo di Maria.;;;;;;;;x
EVTOPTA6218;I will do as our Lord Commands;Je ferai ce que me commande notre Seigneur.;Ich werde tun, wie mir der Herr geheißen hat;;Haré lo que ordena nuestro Señor;Farò come il Nostro Signore comanda;;;;;;;;x
EVTDESC6219;For too long I have felt powerless as our enemies advance, but lately Jesus has been promising me victories if only I can get command.;Je me suis longtemps senti[Root.Get_E] impuissant[Root.Get_E] face à l'avancée de nos ennemis, mais dernièrement Jésus m'a promis des victoires... à condition que j'apprenne à déléguer.;Viel zu lange habe ich mich beim Vormarsch unserer Feinde machtlos gefühlt. In letzter Zeit hat mir Jesus aber Siege versprochen, wenn ich mich nur hingebe.;;Llevo demasiado tiempo sintiéndome impotente mientras nuestro enemigo avanza, pero recientemente Jesús me ha prometido victorias solo si obtengo elogios.;Per troppo tempo mi sono sentito impotente davanti all'avanzata dei nostri nemici, ma di recente Gesù mi ha promesso vittorie se solo io sarò capace di lodarlo.;;;;;;;;x
EVTOPTA6219;As Jesus Wills;Je vais me soumettre à la volonté de Dieu.;Jesus' Wille ist mir Befehl;;Como Jesús disponga;Come Cristo Vorrà;;;;;;;;x
EVTDESC6220;Lately Jesus has fallen silent over military matters. I feel somehow lessened because without the Lord who am I?;Jésus ne me parle plus des affaires militaires. Je me sens diminué[Root.Get_E]... Qui suis-je sans le Seigneur ?;In letzter Zeit hat sich Jesus in militärischen Belangen zurückgehalten. Ich fühle mich irgendwie geschwächt, denn wer bin ich schon ohne den Herrn?;;Últimamente Jesús ha guardado silencio respecto a los asuntos militares. Me siento impotente por que no soy nadie sin el Señor.;Ultimamente Gesù è rimasto in silenzio sulle mie faccende militari. Mi sono sentito in qualche modo ridimensionato perché senza il Signore chi sono io?;;;;;;;;x
EVTOPTA6220;It must be a punishment for my sins;Il me punit certainement pour mes péchés.;Es muss eine Strafe für meine Sünden sein;;Debe ser un castigo por mis pecados;Deve essere una punizione per i miei peccati;;;;;;;;x
EVTDESC6221;I felt the holy spirit fill me and just like the Apostles of yore I could speak in the tongues of many peoples, as the holy spirit gave me the power to express myself.;J'ai senti le Saint-Esprit entrer en moi et, comme les apôtres jadis, j'ai acquis la capacité de parler différentes langues, car le Saint-Esprit m'a donné le pouvoir de m'exprimer.;Ich fühlte, wie der Heilige Geist von mir Besitz ergriff, und als er mir die Kraft gab, mich auszudrücken, könnte ich wie die Apostel vergangener Zeiten in den Zungen vieler Völker sprechen.;;Siento que el sagrado espíritu me llena, e igual que los apóstoles de antaño podría hablar en muchas lenguas, ya que el espíritu me dio el poder de expresarme.;Ho sentito lo Spirito Santo entrare in me e proprio come gli Apostoli un tempo ho potuto parlare nelle lingue di molti popoli, come se lo Spirito Santo mi avesse dato il potere di esprimermi.;;;;;;;;x
EVTOPTA6221;The only problem is no one else can;Le seul problème, c'est que personne d'autre n'en est capable.;Das einzige Problem dabei: Niemand sonst kann das;;El único problema es que nadie más puede;L'unico problema è che nessun altro può farlo;;;;;;;;x
EVTDESC6222;The holy spirit left me and I felt lessened. Some cynics commented that I was finally sober, but they did not understand what the true love of the Lord felt like.;Le Saint-Esprit m'abandonne et je me sens diminué[Root.Get_E]. Quelques cyniques ont ri de moi en disant que j'étais enfin sobre, mais ils ignorent ce que c'est que d'aimer vraiment le Seigneur.;Der Heilige Geist verließ mich, und ich fühlte mich geschwächt. Einige Zyniker meinten, ich wäre nun endlich wieder nüchtern, aber sie verstanden nicht, wie sich die wahre Liebe des Herrn anfühlt.;;El sagrado espíritu me dejó y me sentí impotente. Algunos cínicos dijeron que por fin era sensato, pero no entienden cómo es el verdadero amor del Señor.;Lo Spirito Santo mi ha abbandonato e mi sono sentito sminuito. Alcuni cinici hanno commentato che ero finalmente tornato lucido, ma loro non capiscono cosa sia provare l'amore del Signore.;;;;;;;;x
EVTOPTA6222;I am saddened. ;Je suis triste. ;Ich bin betrübt.;;Estoy triste. ;Sono rattristato ;;;;;;;;x
LOADING_TIP_34;Your councillors cannot both lead troops and perform missions in counties.;Vos conseillers ne peuvent pas à la fois mener des troupes et effectuer leurs missions dans les comtés.;Eure Räte können nicht gleichzeitig Truppen befehligen und Aufträge in Grafschaften ausführen.;;Tus consejeros no pueden liderar tropas y realizar misiones en condados.;I tuoi consiglieri non possono contemporaneamente condurre le truppe in battaglia ed eseguire missioni nelle Contee.;;;;;;;;x
LOADING_TIP_35;Beware the Mongol Hordes...;Attention aux hordes mongoles...;Hütet Euch vor den mongolischen Horden ...;;Cuidado con las hordas mongolas...;Attento alle Orde Mongole...;;;;;;;;x
LOADING_TIP_36;If you have no Spymaster, you cannot discover plots.;Si vous n'avez pas de maître-espion, il vous sera impossible de découvrir des complots.;Wenn Ihr keinen Hofspitzel habt, könnt Ihr keine Verschwörungen aufdecken.;;Si no tienes Jefe de espías no puedes descubrir complots.;Senza un Capo delle Spie non potrai scoprire i complotti.;;;;;;;;x
LOADING_TIP_37;Sometimes the most skilled Councillor is also an enemy. Tread carefully.;Parfois, le plus talentueux des conseillers est aussi un ennemi. Prudence !;Manchmal ist der fähigste Berater auch ein Feind. Handelt mit Vorsicht.;;A veces el consejero más capaz es también un enemigo. Ve con cuidado.;A volte il più abile Consigliere può essere un nemico. Sii prudente.;;;;;;;;x
LOADING_TIP_38;You'll have better results plotting against your liege if you are the Spymaster.;En cas de complot contre votre seigneur lige, vous obtiendrez de meilleurs résultats si vous êtes le maître-espion.;Seid Ihr der Hofspitzel, so haben Eure Verschwörungen gegen Euren Lehnsherrn bessere Erfolgschancen.;;Lograrás mejores resultados conspirando contra tu señor si eres el Jefe de espías.;Otterrai un miglior risultato tramando contro il tuo signore se tu fossi il suo Capo delle Spie.;;;;;;;;x
LOADING_TIP_39;Use your Court Chaplain to convert the religion of counties and vassals.;Utilisez votre chapelain pour convertir les comtés et les vassaux à une nouvelle religion.;Konvertiert Eure Grafschaften und Vasallen mit Hilfe Eures Hofkaplans;;Usa a tu Capellán de la corte para mudar la religión de condados y vasallos.;Usa il tuo Cappellano di Corte per convertire la religione delle Contee e dei Vassalli.;;;;;;;;x
LOADING_TIP_40;All your children will get claims on your titles.;Tous vos enfants revendiqueront vos titres.;All Eure Kinder erhalten Ansprüche auf Eure Titel.;;Todos tus hijos tendrán reclamaciones sobre tus títulos.;Tutti i tuoi figli avranno delle rivendicazioni sui tuoi titoli.;;;;;;;;x
LOADING_TIP_41;Delegate. A smaller group of direct vassals is easier to control.;Déléguez. Un petit groupe de vassaux directs est plus facile à contrôler.;Delegieren könnte ein Mittel sein, um das Reich zusammenzuhalten. Denn eine kleinere Gruppe direkter Vasallen ist einfacher zu kontrollieren.;;Delega. Un grupo más pequeño de vasallos directos es más fácil de controlar.;Delega. Un piccolo gruppo di Vassalli diretti è più facile da controllare.;;;;;;;;x
LOADING_TIP_42;Allies might refuse to participate in a war against someone they like more than you.;Vos alliés risquent de refuser de participer à une guerre contre quelqu'un qu'ils aiment bien.;Verbündete könnten die Teilnahme an einem Krieg gegen jemand verweigern, den sie mehr mögen als Euch.;;Los aliados podrían negarse a participar en una guerra contra alguien que les guste más que tú.;Gli alleati potrebbero rifiutarsi di entrare in guerra al tuo fianco contro qualcuno che apprezzano più di te.;;;;;;;;x
LOADING_TIP_43;You can also build improvements in the Holdings of your direct vassals.;Vous pouvez aussi construire des améliorations dans les propriétés de vos vassaux directs.;In den Besitztümern Eurer direkten Vasallen könnt Ihr ebenfalls Verbesserungen bauen.;;También puedes construir mejoras en las posesiones de tus vasallos directos.;Puoi costruire miglioramenti anche nei Possedimenti dei tuoi Vassalli diretti.;;;;;;;;x
LOADING_TIP_44;Children tend to get the same traits and skills as their assigned guardian.;Les enfants ont tendance à hériter des traits et des compétences de leur tuteur.;Kinder tendieren dazu, die gleichen Fähigkeiten und Eigenschaften wie die ihnen zugeteilten Vormünder zu erlangen.;;Los niños tienden a adquirir los rasgos y habilidades de su tutor asignado.;I bambini tendono ad acquisire gli stessi tratti e abilità del Tutore a loro assegnato.;;;;;;;;x
LOADING_TIP_45;Just as Christians have Crusades, Muslims have Jihad.;Les chrétiens ont les croisades et les musulmans le djihad.;Was den Christen ihre Kreuzzüge sind, ist der Dschihad den Muslimen.;;Igual que los cristianos tienen cruzadas, los musulmanes tienen yihad.;Come i Cristiani hanno le Crociate, allo stesso modo i Musulmani hanno le Jihad.;;;;;;;;x
LOADING_TIP_46;Nobles care about Prestige. Religious leaders care about Piety. Everyone cares for Gold.;Les nobles s'intéressent au prestige, les chefs religieux s'intéressent à la piété et tout le monde s'intéresse à l'or.;Edelleute finden Prestige wichtig, religiöse Oberhäupter Pietät, aber alle interessieren sich für Gold.;;Los nobles se interesan por el prestigio. Los líderes religiosos se interesan por la piedad. Todos se interesan por el oro.;I Nobili hanno a cuore il Prestigio. I Capi Religiosi hanno a cuore la Pietà. Ma tutti amano l'Oro.;;;;;;;;x
LOADING_TIP_47;If an Antipope dethrones the reigning pope, he becomes the new Pope.;Si un antipape détrône le pape régnant, il devient le nouveau pape.;Wenn ein Gegenpapst den amtierenden Papst stürzt, wird er selbst der neue Papst.;;Si un antipapa derroca al papa reinante, aquel se convierte en el nuevo papa.;Se un Antipapa spodesta il Pontefice Sovrano, egli diventerà il nuovo Papa.;;;;;;;;x
DYNTREE_INFO_TT;Tree Legend;Légende de l'arbre;Baumlegende;;Leyenda del árbol;Legenda dell'Albero;;;;;;;;x
LEDGER_TOME;Paid To Me;Impôt perçu;An mich gezahlt;;Me han pagado;Mi hanno pagato;;;;;;;;x
HAS_NOT_SIEGE;Is NOT under siege;N'est pas assiégé;Wird NICHT belagert;;NO está bajo asedio;NON è sotto assedio;;;;;;;;x
HAS_SIEGE;Is under siege;Est assiégé;Wird belagert;;Está bajo asedio;È sotto assedio;;;;;;;;x
EVTOPTA162;[Root.Religion.GetRandomGodNameCap] greet my soul!;[Root.Religion.GetRandomGodNameCap], veuillez accueillir mon âme !;[Root.Religion.GetRandomGodNameCap], begrüße meine Seele!;;¡Que [Root.Religion.GetRandomGodNameCap] acoja mi alma!;[Root.Religion.GetRandomGodNameCap] accogli la mia anima!;;;;;;;;x
EVTOPTA151;[Root.Religion.GetRandomGodNameCap] preserve me!;Que [Root.Religion.GetRandomGodName] me garde !;[Root.Religion.GetRandomGodNameCap], schütze mich!;;¡[Root.Religion.GetRandomGodNameCap] me protege!;[Root.Religion.GetRandomGodNameCap] proteggimi!;;;;;;;;x
EVTOPTA154;[Root.Religion.GetRandomGodNameCap] curse [From.GetPossPronoun] name!;Que [Root.Religion.GetRandomGodName] maudisse son nom !;[Root.Religion.GetRandomGodNameCap], verfluche [From.GetPossPronoun] Namen!;;¡Que [Root.Religion.GetRandomGodNameCap] le maldiga!;Che [Root.Religion.GetRandomGodNameCap] maledica il [From.GetPossPronoun] nome!;;;;;;;;x
EVTOPTA39026;[Root.Religion.GetRandomGodNameCap] be praised!;Que [Root.Religion.GetRandomGodName] soit loué !;[Root.Religion.GetRandomGodNameCap] sei gepriesen!;;¡Alabado sea [Root.Religion.GetRandomGodNameCap]!;Che [Root.Religion.GetRandomGodNameCap] sia lodato!;;;;;;;;x
EVTOPTA50008;[Root.Religion.GetRandomGodNameCap] have mercy...;Que [Root.Religion.GetRandomGodName] ait pitié de moi...;[Root.Religion.GetRandomGodNameCap], sei gnädig ...;;Que [Root.Religion.GetRandomGodNameCap] se apiade...;Che [Root.Religion.GetRandomGodNameCap] abbia pietà di me...;;;;;;;;x
EVTOPTD2100;[Root.Religion.GetRandomGodNameCap] will cure [From.GetHerHim] of [From.GetHerHis] sin!;[Root.Religion.GetRandomGodNameCap] guérira l'enfant de ce péché !;[Root.Religion.GetRandomGodNameCap] wird [From.GetHerHis]e Sünde vergeben!;;¡[Root.Religion.GetRandomGodNameCap] le curará de su pecado!;[Root.Religion.GetRandomGodNameCap] guarirà [From.GetHerHim] dai [From.GetHerHis] peccati!;;;;;;;;x
EVTOPTD2020;[Root.Religion.GetRandomGodNameCap] will save [From.GetHerHim] from Hell!!!;[Root.Religion.GetRandomGodNameCap] [From.GetLeLa] sauvera de l'enfer !!!;[Root.Religion.GetRandomGodNameCap] wird [From.GetHerHim] vor der Hölle retten!!!;;¡[Root.Religion.GetRandomGodNameCap] le salvará del infierno!;[Root.Religion.GetRandomGodNameCap] salverà [From.GetHerHim] dall'Inferno!!!;;;;;;;;x
EVTDESC73204;I promised [From.GetBestName] that [From.GetSheHe] had a chance to become Marshal of the [Root.PrimaryTitle.GetFullName]. Now [From.GetSheHe] is petitioning me again about it.;Nous avons dit [From.Get_only_au_Title][From.GetBestName] qu'[From.GetIlElle] avait une chance d'accéder au poste de maréchal [Root.PrimaryTitle.Get_du_RealmFull]. Et [From.GetIlElle] nous rappelle aujourd'hui notre promesse.;Ich hatte [From.GetBestName] versprochen, dass [From.GetSheHe] eine Chance hätte, Marschall von [Root.PrimaryTitle.GetFullName] zu werden. Jetzt bittet [From.GetSheHe] mich schon wieder darum.;;Prometí a [From.GetBestName] que tendría la oportunidad de ser mariscal del [Root.PrimaryTitle.GetFullName]. Ahora me lo pide de nuevo.;Ho promesso a [From.GetBestName] che [From.GetSheHe] avrebbe avuto la possibilità di diventare Maresciallo di [Root.PrimaryTitle.GetFullName]. Adesso [From.GetSheHe] me lo sta chiedendo di nuovo.;;;;;;;;x
