#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;ITALIAN;;;;;;;;x
tooltip_obj_gain_any_title_success;Gains any title from Liege;Obtient tout titre [Root.Liege.GetDuDela] [Root.Liege.GetLordLady] lige;Erhalt eines Titels vom Lehnsherr;;Gana cualquier título del señor;Conquista un qualsiasi titolo del Sovrano;;;;;;;;x
obj_gain_any_title_title;Acquire Title;Acquérir un titre;Erhalt eines Titels;;Adquirir un título;Otteni un Titolo;;;;;;;;x
obj_gain_any_title_desc;[This.GetTitledFirstName] wants to acquire more land and another title, increasing [This.GetHerHis] influence and power in the realm.;[This.Get_Le_TitledFirstName] veut acquérir plus de territoires et un autre titre pour augmenter son influence et sa puissance.;[This.GetTitledFirstName] möchte mehr Land und einen weiteren Titel erhalten, wodurch sich Einfluss und Machtposition im Reich vergrößern würden.;;[This.GetTitledFirstName] quiere adquirir más tierras y otro título, aumentando [This.GetHerHis] influencia y poder en el reino.;[This.GetTitledFirstName] vuole acquisire nuove terre ed un altro Titolo, incrementando la [This.GetHerHis] influenza ed il suo potere nel regno.;;;;;;;;x
EVTDESC63041;My liege!\nLoyal servants such as I surely deserve some recognition and rewards from time to time. It is widely known that you hold huge lands and many titles, and are as generous as you are wise. Perhaps you would consider granting this humble servant the [vassal_wanted_title.GetFullName]?\n\nYour vassal, [From.GetTitledName];M[Root.GetOnA][Root.GetLordLady],\nLes loyaux serviteurs tels que moi méritent de la reconnaissance et des récompenses de temps en temps. Il est de notoriété publique que vous possédez de nombreux titres, et que vous savez faire preuve de générosité et de sagesse. Pourriez-vous envisager de donner à votre humble serviteur le titre de [vassal_wanted_title.GetFullName] ?\n\nVotre vassal[From.Get_E], [From.GetTitledName];Mein Lehnsherr!\nTreue Diener wie ich verdienen es, gewürdigt zu werden. Ihr habt viele Länder und Titel in Eurer Person vereint. Könntet Ihr Eurem untertänigen Diener den Titel [vassal_wanted_title.GetFullName] verleihen?\n\nEuer ergebener Vasall, [From.GetTitledName];;¡Mi señor!\nFieles sirvientes como yo sin duda merecen un reconocimiento y recompensas de vez en cuando. Es ampliamente conocido que tenéis  grandes tierras y muchos títulos y que sois tan generoso como sabio. ¿Quizás consideraríais conceder a este humilde servidor el [vassal_wanted_title.GetFullName]?\n\nVuestro vasallo, [From.GetTitledName];Mio Signore!\nI servitori leali di tanto in tanto meritano qualche riconoscimento e qualche ricompensa. È noto a tutti che detieni innumerevoli Titoli ed enormi terre, e che sei tanto generoso quanto saggio. Forse potresti prendere in considerazione di concedere a questo umile servitore il titolo di [vassal_wanted_title.GetFullName]?\n\nIl tuo Vassallo, [From.GetTitledName];;;;;;;;x
EVTOPTA63041;Of course!;Bien sûr !;Natürlich!;; ¡Por supuesto!;Certo!;;;;;;;;x
EVTOPTB63041;This greed does not become you.;Cette cupidité ne vous va pas.;Solche Gier wird dir schlecht bekommen.;;Esta codicia no es propia de ti.;Tutta questa avidità non ti appartiene.;;;;;;;;x
EVTOPTC63041;I would be happy to grant you this deserved reward, but...;Il me ferait plaisir de vous offrir ce titre amplement mérité, mais...;Nur zu gern würde ich dich belohnen, doch leider ...;;Sería feliz de otorgarte esta merecida recompensa, pero...;Sarei molto felice di darti quel che desideri, ma...;;;;;;;;x
EVTDESC63042;My dear vassal,\n\nYou are a devoted servant, and I have decided to reward you. Please accept the [vassal_wanted_title.GetFullName] as a token of my love and your loyal service.\n\nYour liege, [From.GetTitledName];M[From.GetOnA] ch[From.GetErEre] vassal[From.Get_E],\n\nVotre dévouement mérite d'être récompensé. Veuillez accepter le titre de [vassal_wanted_title.GetFullName] comme preuve de mon affection et de ma reconnaissance pour vos loyaux services.\n\nVotre [From.GetLordLady] lige, [From.GetTitledName];Mein lieber Vasall,\n\nIhr seid ein gehorsamer Diener und ich habe beschlossen, dies zu honorieren. Als Zeichen meiner Gunst erhaltet Ihr für Eure treuen Dienste den Titel eines [vassal_wanted_title.GetFullName].\n\nEuer Lehnsherr, [From.GetTitledName];;Mi querido vasallo,\n\nEres un sirviente leal y he decidido recompensarte. Por favor, acepta el [vassal_wanted_title.GetFullName] como muestra de mi amor y tu fiel servicio.\n\nTu señor, [From.GetTitledName].;Mio caro Vassallo,\n\nSei un devoto servitore, ed ho deciso di ricompensarti. Ti prego di accettare il titolo di [vassal_wanted_title.GetFullName] come segno del mio affetto e dei tuoi leali servizi.\n\nIl tuo Signore, [From.GetTitledName];;;;;;;;x
demand_liege_title;Ask Liege for Title;Demander un titre [Root.Liege.GetAuAla] [Root.Liege.GetLordLady] lige;Lehnsherr um Titel bitten;;Pide al señor un título;Chiedi al Signore un Titolo;;;;;;;;x
demand_liege_title_desc;My liege holds many titles. As a loyal vassal, surely he could spare me some land...;M[Root.Liege.GetOnA] [Root.Liege.GetLordLady] lige possède de nombreux titres. Au vu de mes bons et loyaux services, [Root.Liege.GetIlElle] pourrait certainement me faire don de quelques terres.;Mein Lehnsherr hält viele Titel. Für mich, seinen loyalen Vasallen, könnte er vielleicht etwas Land erübrigen ...;;Mi señor tiene muchos títulos. Como vasallo leal, seguramente él podría compartir algo de tierra...;Il mio Signore detiene molti Titoli. Poiché sono un leale Vassallo, sicuramente potrebbe condividere con me qualche terra...;;;;;;;;x
demand_liege_title_tooltip;Ask [Root.Liege.GetTitledFirstName] for a title;Demandez un titre [Root.Liege.Get_au_TitledFirstName];[Root.Liege.GetTitledFirstName] um einen Titel bitten;;Pedir a [Root.Liege.GetTitledFirstName] un título;Chiedi un Titolo a [Root.Liege.GetTitledFirstName].;;;;;;;;x
ally_inactive_in_war;Didn't fight in the war;N'a pas combattu pendant la guerre;Hat im Krieg nicht gekämpft;;No luchó en la guerra;Non ha combattuto nella guerra;;;;;;;;x
EVTDESC_ZE_9000;As the war rages on, you find that your so-called ally, [ally_not_active_in_war.GetTitledNameWithNick], has been inactive for several years, not taking any offensive action to support you.;Alors que la guerre fait rage, vous découvrez que votre soi-disant allié[ally_not_active_in_war.Get_E], [ally_not_active_in_war.Get_only_le_Title][ally_not_active_in_war.GetTitledNameWithNick], n'a rien fait pendant des années et n'a pas bougé le petit doigt pour vous soutenir.;Als der Krieg immer weiter tobt, merkt Ihr, dass Euer sogenannter Verbündeter, [ally_not_active_in_war.GetTitledNameWithNick], seit einigen Jahren keine Initiative mehr zeigt und auch keine Angriffe zu Eurer Entlastung durchführt.;;Según continúa la guerra, descubres que tu supuesto aliado, [ally_not_active_in_war.GetTitledNameWithNick], lleva varios años inactivo, sin tomar ninguna acción ofensiva para apoyarte.;Mentre la guerra infuria, ti accorgi che il tuo cosiddetto alleato, [ally_not_active_in_war.GetTitledNameWithNick], è rimasto inattivo per diversi anni, senza intraprendere alcuna azione offensiva per supportarti.;;;;;;;;x
ze_9000_letter_sent;A letter is sent to [ally_not_active_in_war.GetTitledNameWithNick].;Une lettre est envoyée [ally_not_active_in_war.Get_only_au_Title][ally_not_active_in_war.GetTitledNameWithNick].;[ally_not_active_in_war.GetTitledNameWithNick] erhält einen Brief.;;Se envía una carta a [ally_not_active_in_war.GetTitledNameWithNick].;Una lettera è inviata a [ally_not_active_in_war.GetTitledNameWithNick].;;;;;;;;x
EVTOPTA_ZE_9000;[ally_not_active_in_war.GetSheHeCap] has failed me for the last time.;[ally_not_active_in_war.GetIlElleCap] m'a fait défaut pour la dernière fois.;[ally_not_active_in_war.GetSheHeCap] hat mich das letzte Mal im Stich gelassen.;;[ally_not_active_in_war.GetSheHeCap] me ha fallado por última vez.;[ally_not_active_in_war.GetSheHeCap] ha sbagliato con me per l'ultima volta.;;;;;;;;x
EVTOPTB_ZE_9000;I'll just pretend I didn't notice.;Je ferai semblant de n'avoir rien remarqué.;Ich werde einfach so tun, als merkte ich es nicht.;;Voy a fingir que no me he dado cuenta.;Mi limiterò a far finta di non averlo notato.;;;;;;;;x
EVTDESC_ZE_9001;To the [GetFromRootInsult] [Root.GetTitledFirstName],\nIt pains me greatly to have to tell you that I have noticed the absence of your armies on the field of battle while the war is being fought by others. As I have no need for cowardly and treacherous allies, you may henceforth consider our alliance void.\n\nWith the hope of your speedy demise,\n[From.GetTitledName];[Root.Get_Au_TitledFirstName] [Root.GetLeLa] [GetFromRootInsultNounAdj],\nIl m'attriste de devoir vous dire que j'ai remarqué l'absence de vos armées sur le champ de bataille tandis que la guerre était menée par d'autres. N'ayant pas besoin de couards ni de traîtres parmi mes alliés, considérez notre alliance comme inexistante.\n\nDans l'espoir de vous voir rapidement chuter,\n[From.GetTitledName];[Root.GetTitledFirstName], verwünscht sollt Ihr sein!\nMit großem Kummer stelle ich fest, dass Ihr Eure Truppen von der Schlacht fernhaltet und andere an Eurer statt kämpfen lasst. Da mir Feigheit und Verrat unter meinen Verbündeten zuwider sind, dürft Ihr unsere Allianz hinfort als null und nichtig betrachten.\n\nIn der Hoffnung auf Euer baldiges Dahinscheiden\n[From.GetTitledName];;Al [GetFromRootInsult] [Root.GetTitledFirstName].\nMe duele mucho de tener que decirte que he notado la ausencia de tus ejércitos en el campo de batalla mientras que otros están librando una guerra. Como no tengo necesidad de aliados cobardes y traicioneros, de aquí en adelante puedes considerar nuestra alianza nula\n\n.Esperando tu pronta desaparición,\n[From.GetTitledName].;Al [GetFromRootInsult] [Root.GetTitledFirstName],\nMi fa molto male doverti dire di aver notato l'assenza delle tue armate sul campo di battaglia mentre la guerra viene combattuta da altri. Poiché non ho alcun bisogno di alleati codardi e traditori, puoi considerare conclusa la nostra alleanza.\n\nCon la speranza di una tua rapida dipartita,\n[From.GetTitledName].;;;;;;;;x
EVTOPTA_ZE_9001;I never...;Je n'ai jamais...;Ich hätte niemals ...;;Yo nunca...;Non ho mai...;;;;;;;;x
marauding_pirates;Marauding Pirates;Pirates en maraude;Piratenplage;;Piratas saqueadores;Pirati Saccheggiatori;;;;;;;;x
EVTDESC_ZE_9100;Pirates have been marauding in increasing numbers all along the coast of [Root.PrimaryTitle.GetName] recently. Worse, there is a rumor among the common folk that the pirates are being aided by [pirate_alliance_friction_ally.PrimaryTitle.GetAdjective] agents.;Récemment, le nombre de pirates en maraude sur les côtes [Root.PrimaryTitle.Get_du_Realm] a grandement augmenté. Pire encore, une rumeur parmi la population veut que les pirates reçoivent une aide [pirate_alliance_friction_ally.PrimaryTitle.GetAdjective].;Die Küsten von [Root.PrimaryTitle.GetName] wurden in letzter Zeit immer häufiger von Piraten heimgesucht. Schlimmer noch: Das Gerücht geht um, dass diese Piraten von [pirate_alliance_friction_ally.PrimaryTitle.GetAdjective]en Agenten unterstützt werden.;;Recientemente, los piratas han estado merodeando en aumento por la costa de [Root.PrimaryTitle.GetName]. Peor aún, corre el rumor entre la gente común que los piratas están siendo ayudados por agentes [pirate_alliance_friction_ally.PrimaryTitle.GetAdjective].;Recentemente i pirati hanno aumentato il numero dei loro saccheggi lungo tutta la costa di [Root.PrimaryTitle.GetName]. Peggio ancora, circola la voce secondo cui i pirati sarebbero aiutati da agenti di [pirate_alliance_friction_ally.PrimaryTitle.GetAdjective].;;;;;;;;x
EVTOPTA_ZE_9100;I must send a letter to the [pirate_alliance_friction_ally.PrimaryTitle.GetAdjective] [pirate_alliance_friction_ally.GetTitle] and find out if it so.;Je dois envoyer une lettre [pirate_alliance_friction_ally.Get_only_au_Title][pirate_alliance_friction_ally.GetTitle] [pirate_alliance_friction_ally.PrimaryTitle.Get_du_Realm] pour savoir si c'est le cas.;Ich muss einen Brief an den [pirate_alliance_friction_ally.PrimaryTitle.GetAdjective]en [pirate_alliance_friction_ally.GetTitle] schicken.;;Debo enviar una carta al [pirate_alliance_friction_ally.PrimaryTitle.GetAdjective] [pirate_alliance_friction_ally.GetTitle] y averiguar si es así.;Devo mandare una lettera a [pirate_alliance_friction_ally.PrimaryTitle.GetAdjective] [pirate_alliance_friction_ally.GetTitle] e scoprire se è davvero così.;;;;;;;;x
EVTDESC_ZE_9101;Dear [Root.GetTitledFirstName],\n\nWe are experiencing a plague of pirates on our coasts, and there is a rumor that you are supporting them. Can you please put my mind at ease regarding this, for I assume that it is not true. Or is it...?\n\nRegards,\n[From.GetTitledName];Ch[Root.GetErEre] [Root.GetTitledFirstName],\n\nNous subissons la piraterie sur nos côtes et une rumeur veut que vous les souteniez. Je suppose qu'il s'agit d'une erreur, mais pourriez-vous dissiper ces doutes ?\n\nCordialement,\n[From.GetTitledName];[Root.GetTitledFirstName],\nwir werden von einer Piratenplage heimgesucht, die Gerüchten zufolge von Euch unterstützt wird! Sicherlich könnt Ihr diese Verdachtsmomente mühelos zerstreuen. Oder etwa nicht ...?\n\nHochachtungsvoll\n[From.GetTitledName];;Estimado [Root.GetTitledFirstName],\n\nEstamos sufriendo una plaga de piratas en nuestras costas, y existe el rumor de que los estás apoyando. ¿Puedes tranquilizarme al respecto? Porque supongo que no es cierto. ¿O sí lo es?\n\nSaludos,\n[From.GetTitledName];Caro [Root.GetTitledFirstName],\n\nStiamo subendo la piaga dei pirati sulle nostre coste, e circola voce che tu li stia aiutando. Potresti per favore mettere fine a questa diceria, perché suppongo che questa non sia la verità. Oppure si.. ?? \n\nCordiali saluti,\n[From.GetTitledName];;;;;;;;x
EVTOPTA_ZE_9101;I must reassure [From.GetHerHim].;Je dois [From.GetLeLa] rassurer.;Ich muss diese Bedenken freundschaftlich zerstreuen.;;Debo tranquilizar[From.GetHerHim].;Devo dissipare i [From.GetHerHim] dubbi.;;;;;;;;x
EVTOPTB_ZE_9101;A strange accusation. [From.GetSheHeCap] is up to something...;Une étrange accusation. [From.GetIlElleCap] mijote quelque chose...;Welch seltsame Anschuldigung. [From.GetSheHeCap] führt wohl etwas im Schilde ...;;Una extraña acusación. [From.GetSheHeCap] trama algo.;Una strana accusa. [From.GetSheHeCap] mi trama qualcosa...;;;;;;;;x
ze_9101_cordial;Answer cordially.;Répondre cordialement.;Freundliche Antwort schicken.;;Responder cordialmente.;Rispondi cordialmente.;;;;;;;;x
ze_9101_angry;Answer accusingly.;Répondre de manière accusatrice.;Anklagende Antwort schicken.;;Contesta de modo acusador.;Rispondi accusando.;;;;;;;;x
EVTDESC_ZE_9110;Dear [Root.GetTitledFirstName],\n\nIt grieves me to hear of your troubles. However, I can assure you that I have nothing to do with the pirates that plague your coasts.\n\nRegards,\n[From.GetTitledName];Ch[Root.GetErEre] [Root.GetTitledFirstName],\n\nJe suis triste d'apprendre vos soucis. Cependant, je vous assure que je n'ai rien à voir avec les pirates qui infestent vos côtes.\n\nCordialement,\n[From.GetTitledName];[Root.GetTitledFirstName],\n\nes betrübt mich sehr, solch sorgenvolle Nachricht von Euch zu erhalten. Doch ich kann Euch versichern, dass ich nichts mit den Piraten, die Eure Küsten heimsuchen, zu schaffen habe.\n\nHochachtungsvoll\n[From.GetTitledName];;Estimado [Root.GetTitledFirstName],\n\n Me duele escuchar de tus problemas. Sin embargo, puedo asegurarte que no tengo nada que ver con los piratas que asolan tus costas.\n\nSaludos,\n[From.GetTitledName];Caro [Root.GetTitledFirstName],\n\nMi addolora sentire dei tuoi problemi. Comunque, ti posso assicurare che non ho niente a che vedere con la piaga dei pirati sulle tue coste.\n\nSaluti,\n[From.GetTitledName];;;;;;;;x
EVTOPTA_ZE_9110;Ah, that puts my mind at rest.;Ah, voilà qui me rassure.;Ah, dann kann ich beruhigt sein.;;Ah, eso me tranquiliza;Ah, questo mi rassicura.;;;;;;;;x
EVTOPTB_ZE_9110;[From.GetSheHeCap] lies!;C'est un mensonge !;[From.GetSheHeCap] lügt!;;¡[From.GetSheHeCap] miente!;[From.GetSheHeCap] mente!;;;;;;;;x
EVTDESC_ZE_9111;[Root.GetTitledFirstName],\nYou are a [GetFromRootInsult] and a liar and I will have you know that our pact has been broken through no fault of mine but through your treacherous actions.\n\nMay your days be filled with deserved misery,\n[From.GetTitledName];[Root.GetTitledFirstName],\nVous n'êtes qu'une espèce de [GetFromRootInsultNounAdj] et un[Root.Get_E] menteu[Root.GetRSe] ! Notre pacte n'a plus lieu d'être, pas par ma faute mais en raison de vos actions sournoises.\n\nJe vous souhaite tout le malheur du monde,\n[From.GetTitledName];[Root.GetTitledFirstName],\nihr seid ein Schuft und Lügner. Wisst, dass meine Person keinerlei Schuld trifft und unser Pakt allein durch Eure verräterischen Taten gebrochen wurde.\n\nMögen Eure Tage voll des Unglücks sein!\n[From.GetTitledName];;[Root.GetTitledFirstName],\neres un [GetFromRootInsult] y un mentiroso y debes saber que nuestro pacto se ha roto no por culpa mía, sino por tus acciones traicioneras.\n\nQue todos tus días estén llenos de miseria merecida,\n[From.GetTitledName];[Root.GetTitledFirstName],\nTu sei un [GetFromRootInsult] ed un bugiardo e puoi star certo che il nostro patto può considerarsi concluso e non certo per colpa mia, ma per colpa delle tue sleali azioni.\n\nPossa tu essere maledetto,\n[From.GetTitledName];;;;;;;;x
EVTOPTA_ZE_9111;The [GetRootFromInsult]!;Que[From.GetLLle] [GetRootFromInsultNounAdj] !;[GetRootFromInsult]!;;¡[GetRootFromInsult]!;il [GetRootFromInsult]!;;;;;;;;x
EVTDESC_ZE_9120;[Root.GetTitledFirstName],\n\nI must say I do not approve of the tone in your last letter. Accusing others to try and obscure your own failings in keeping your realm safe only leaves you looking like a [GetFromRootInsult].\n\nI wish you a speedy recovery from your paranoia,\n[From.GetTitledName];[Root.GetTitledFirstName],\n\nJe dois dire que je n'apprécie guère le ton de votre dernière lettre. Accuser les autres pour masquer votre incapacité à garantir la sécurité en votre Royaume vous fait simplement passer pour un[Root.Get_E] [GetFromRootInsultNounAdj].\n\nJe vous souhaite une rapide guérison de votre paranoïa,\n[From.GetTitledName];[Root.GetTitledFirstName], den Ton Eures letzten Briefes kann ich unmöglich billigen. Nur ein Narr würde den Versuch unternehmen, die eigenen Versäumnisse bei der Aufrechterhaltung von Recht und Ordnung auf die Handlungen Dritter zurückzuführen.\n\nIch hoffe, dass Ihr Euch möglichst bald von Eurer Paranoia freimachen könnt!\n[From.GetTitledName];;[Root.GetTitledFirstName],\n\nTengo que decir que no apruebo el tono de tu última carta. Acusar a los otros para intentar ocultar tus propios defectos en el cuidado de tu reino sólo te hace parecer un [GetFromRootInsult].\n\nTe deseo una pronta recuperación de tu paranoia,\n[From.GetTitledName];[Root.GetTitledFirstName],\n\nDevo dire che non approvo il tono della tua ultima lettera. Accusare gli altri per cercare di mascherare i tuoi fallimenti nel mantenere il tuo regno al sicuro ti fa sembrare una specie di [GetFromRootInsult].\n\nSpero che tu possa guarire presto dalla tua paranoia,\n[From.GetTitledName];;;;;;;;x
EVTOPTA_ZE_9120;Oh dear... I should try to repair this...;Je devrais peut-être tenter d'apaiser les choses...;Oh weh ... ich sollte das vielleicht in Ordnung bringen ...;;Oh, cielos... Debo intentar arreglar esto...;Oh cielo.. devo cercare di porre rimedio a questa situazione..;;;;;;;;x
EVTOPTB_ZE_9120;The [GetRootFromInsult] is hiding something!;C[From.GetEEtte] [GetRootFromInsultNounAdj] cache quelque chose !;Hier stimmt doch etwas nicht!;;¡Ese [GetRootFromInsult] esconde algo!;[GetRootFromInsult]! Sta nascondendo qualcosa!;;;;;;;;x
ze_9120_soothing;Answer soothingly.;Répondre de manière rassurante.;Beschwichtigend antworten.;;Responder con dulzura.;Rispondi cordialmente.;;;;;;;;x
EVTDESC_ZE_9121;Esteemed [Root.GetTitledFirstName],\n\nIt distresses me that you perceived my earlier letter as accusing you and questioning your honor, as that was not my intention. Please accept my sincerest apologies for this misunderstanding, and rest assured that I do not suspect you of involvement in piracy.\n\nWith hopes of continued friendship,\n[From.GetTitledName];Honorable [Root.GetTitledFirstName],\nSachez que mon courrier précédent n'avait pas pour objet de remettre en cause votre honneur. Veuillez accepter mes plus sincères excuses pour ce malentendu et vous assurer que je ne vous soupçonne aucunement d'une quelconque implication dans ces actes de piraterie.\n\nDans l'espoir que notre amitié perdure,\n[From.GetTitledName];Geschätzte[Root.GetrMale] [Root.GetTitledFirstName],\n\nwie schade, dass Ihr meinen Brief als anklagend und ehrenrührig missverstanden habt. Dies lag bestimmt nicht in meiner Absicht und ich bitte Euch um Verzeihung dafür. Ich versichere Euch, dass ich Euch nicht für verantwortlich für die Piratenüberfalle halte.\n\nIn der Hoffnung auf eine weiterhin gute Freundschaft,\n[From.GetTitledName];;Estimado [Root.GetTitledFirstName],\n\nMe duele que hayas percibido que carta anterior te acusaba o cuestionaba tu honor, pues tal no era mi intención. Por favor acepta mis más sinceras disculpas por este malentendido, y permanece seguro que no sospecho de tu participación en la piratería.\n\nCon la esperanza de una amistad continuada,\n[From.GetTitledName];Stimato [Root.GetTitledFirstName],\n\nMi addolora che tu abbia recepito la mia ultima lettera come un'accusa al tuo onore, non era mia intenzione. Ti prego di accettare le mie più sincere scuse per questa incomprensione, e ti posso assicurare che non ho alcun sospetto sul tuo coinvolgimento nella pirateria.\n\nCon la speranza di poter continuare la nostra amicizia,\n[From.GetTitledName];;;;;;;;x
EVTOPTA_ZE_9121;I see now that [From.GetHerHis] intentions were honorable.;Je réalise à présent que ses intentions étaient honorables.;Es steckte also keine schlechte Absicht dahinter.;;Ahora veo que [From.GetHerHis] intenciones eran honorables.;Capisco solo ora che le [From.GetHerHis] intenzioni fossero onorevoli.;;;;;;;;x
EVTOPTB_ZE_9121;I must distance myself from this [GetRootFromInsult] snake.;Je dois prendre mes distances avec c[From.GetEEtte] [GetRootFromInsultNounAdj].;Ich muss mich vor dieser Schlange hüten.;;Debo distanciarme de esta víbora [GetRootFromInsult].;Devo prendere le distanze da questo [GetRootFromInsult] serpente.;;;;;;;;x
ze_9121_accept_apology;Answer and accept apology.;Répondre et accepter les excuses.;Antworten und die Entschuldigung akzeptieren.;;Responder y aceptar disculpas.;Rispondi e accetta le scuse.;;;;;;;;x
ze_9121_break_pact;Break the pact with [From.GetTitledName].\n;Rompre le pacte avec [From.Get_le_TitledName].\n;Den Pakt mit [From.GetTitledName] brechen.\n;;Rompe el pacto con [From.GetTitledName].\n;Rompi il patto con [From.GetTitledName].\n;;;;;;;;x
EVTDESC_ZE_9122;Dear [Root.GetTitledFirstName],\n\nI accept your apology and look forward to many more years of continued good relations.\n\nWith my kindest regards,\n[From.GetTitledName];Ch[Root.GetErEre] [Root.GetTitledFirstName],\n\nJ'accepte volontiers vos excuses et j'ai hâte de poursuivre nos bonnes relations pour de nombreuses années à venir.\n\nAvec mes plus chaleureuses salutations,\n[From.GetTitledName];[Root.GetTitledFirstName],\n\nich akzeptiere Eure Entschuldigung und vertraue auf eine freundschaftliche Zukunft.\n\nMit den besten Wünschen,\n[From.GetTitledName];;Estimado [Root.GetTitledFirstName],\n\n \n[From.GetTitledName]Acepto tus disculpas y esperamos muchos más años de buenas relaciones continuadas.\n\nCon mis saludos más amables, [From.GetTitledName];Caro [Root.GetTitledFirstName],\n\nAccetto le tue scuse e mi auguro che il nostro rapporto duri ancora per molti anni.\n\nCon i miei più cari saluti,\n[From.GetTitledName];;;;;;;;x
EVTOPTA_ZE_9122;It is all good, then.;Tout est bien qui finit bien.;Dann ist ja nun wieder alles in Ordnung.;;Entonces, todo bien.;Tutto è bene quel che finisce bene.;;;;;;;;x
EVTDESC_ZE_9123;Dear [Root.GetTitledFirstName],\n\nLamentably, your words of apology do not ring true. I am no fool, and a trust that has been broken cannot be repaired with mere empty words. I cannot maintain a pact under such circumstances.\n\nWith scant pleasure,\n[From.GetTitledName];Ch[Root.GetErEre] [Root.GetTitledFirstName],\n\nMalheureusement, vos lamentables excuses sonnent faux. Je ne suis pas stupide et une confiance brisée ne se répare pas avec de simples paroles en l'air. Je ne peux continuer à maintenir notre pacte dans de telles conditions.\n\nAvec un plaisir limité,\n[From.GetTitledName];[Root.GetTitledFirstName],\n\nso leid es mir tut, doch ich habe Zweifel an der Glaubwürdigkeit Eurer Entschuldigung. Unser Pakt ist hinfällig, denn verlorenes Vertrauen kann nicht durch einige wenige Sätze wiederhergestellt werden.\n\nEuer wenig erfreuter\n[From.GetTitledName];;Estimado [Root.GetTitledFirstName],\n\nLamentablemente, tus palabras de disculpa no suenan sinceras. No soy estúpido y una confianza que se ha roto no puede ser reparada con meras palabras huecas. No puedo mantener un pacto bajo tales circunstancias.\n\nCon escaso gusto,\n[From.GetTitledName];Caro [Root.GetTitledFirstName],\n\nPurtroppo, le tue parole di scusa non mi paiono veritiere. Non sono un folle e una fiducia che è stata tradita non può essere riparata con delle semplici parole. Non posso continuare a mantenere intatto un patto date le circostanze.\n\nCon scarso piacere,\n[From.GetTitledName];;;;;;;;x
EVTOPTA_ZE_9123;Very well, if it must be so.;Très bien, s'il en est ainsi.;Nun gut. Dann soll es so sein.;;Muy bien, si así debe ser.;Molto bene, se così deve essere.;;;;;;;;x
EVTDESC_ZE_9130;[Root.GetTitledFirstName],\n\nYour aggressive words only serve to strengthen my suspicions regarding your low character and propensity to underhanded dealings. Clearly you planning some dark deed. I demand that you cease at once.\n\nWith reluctant regards,\n[From.GetTitledName];[Root.GetTitledFirstName],\nVos paroles agressives ne servent qu'à renforcer mes soupçons concernant votre méprisable personnalité et votre propension à la fourberie. Vous cachez clairement quelque chose. Je vous demande de cesser immédiatement.\nAvec mes réticentes salutations,\n[From.GetTitledName];[Root.GetTitledFirstName],\nEuer angriffslustiger Tonfall bestärkt mich nur in meinem Misstrauen gegenüber Eurer Niedertracht und Neigung zu zwielichtigen Tendenzen. Mit Sicherheit führt Ihr etwas im Schilde. Wenn nicht Piraterie, dann etwas anderes, wie ich sicherlich noch herausfinden werde. Ich fordere Euch auf, Eure Pläne fallenzulassen.\n\nMit widerwilligen Grüßen,\n[From.GetTitledName];;[Root.GetTitledFirstName],\n\nTus palabras agresivas sólo sirven para fortalecer mis sospechas con respecto a su carácter bajo y propensión a tratos turbios. Claramente, estás ocultando algo, y si no es piratería estoy seguro que están planeando otro acto oscuro que aún debo descubrir. Exijo que ceses inmediatamente.\n\nCon renuencia, \n[From.GetTitledName];[Root.GetTitledFirstName],\n\nLe tue parole aggressive non fanno altro che alimentare i miei sospetti sulla tua spregevole personalità e la tua propensione all'inganno. È chiaro che stai pianificando qualcosa di losco. Ti richiedo di smettere immediatamente.\n\nCon riluttanti saluti,\n[From.GetTitledName];;;;;;;;x
EVTOPTA_ZE_9130;I should back down before this breaks our relationship.;Je devrais faire machine arrière avant que notre relation ne soit rompue.;Ich sollte zurückstecken, ehe sich die Beziehungen weiter verschlechtern.;;Debería echar atrás antes de que esto rompa nuestra relación.;Devo far marcia indietro prima che questo rompa la nostra alleanza;;;;;;;;x
ze_9130_apology;Admit to wrongdoing and send apology.;Admettre les méfaits et envoyer des excuses.;Fehler einräumen und Entschuldigung senden.;;Admite haber hecho mal y enviar excusas.;Ammetti di aver sbagliato e porgi le tue scuse.;;;;;;;;x
EVTOPTB_ZE_9130;May the cur choke on [From.GetHerHis] foul tongue!;Que c[From.GetEEtte] malotru[From.Get_E] trébuche sur sa propre langue fourchue !;Ersticken soll dieser Köter an seinem widerwärtigen Gekläff!;;¡Espero que e se bellaco se trague [From.GetHerHis] lengua asquerosa!;Possa il bastardo strozzarsi con la [From.GetHerHis] lingua biforcuta!;;;;;;;;x
