#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;ITALIAN;;;;;;;;x
EVTDESC_WOL_81_HOMO;In this benighted age, pursuing other [Root.GetMenWomen] is fraught with danger. Yet, the risk of scandal makes it all the more exciting. Besides, there's no risk of unwanted pregnancies!;En cette période sombre, la poursuite des époux et des épouses est remplie de dangers . Qu'à cela ne tienne, le risque du scandale rend l'affaire encore plus palpitante. De plus, il n'y a aucun risque de grossesse indésirable !;In diesem dunklen Zeitalter ist es gefährlich, anderen [Root.GetMenWomen] nachzustellen. Allerdings macht das die Sache noch interessanter! Außerdem besteht kein Risiko ungewollter Schwangerschaften!;;En esta edad ignorante, la persecución de otras / otros [Root.GetMenWomen] está cargada de peligro. Pero el riesgo de escándalo lo hace aún más excitante. ¡Además, no hay peligro de embarazos no deseados!;In questo periodo buio, rincorre altri [Root.GetMenWomen] è molto pericoloso. Tuttavia, il rischio dello scandalo lo rende ancora più eccitante. Per di più, non c'è alcun rischio di gravidanze indesiderate!;;;;;;;;x
EVTOPTA_WOL_81;I've learned a thing or two about Intrigue!;J'ai appris une chose ou deux sur l'art de l'intrigue !;Ich habe etwas über Intrigen gelernt!;;¡He aprendido un par de cosas sobre intriga!;Ho imparato una cosa o due riguardo agli intrighi!;;;;;;;;x
EVTDESC_WOL_99;My confidence is a mountain, my charm irresistible, my exploits legendary. I am [Root.GetFirstName] - temptation incarnate.;Ma confiance est une véritable montagne, mon charme est irrésistible, et mes exploits sont légendaires. Je suis [Root.GetFirstName], la tentation incarnée.;Mein Selbstvertrauen ist unerschütterlich und mein Charme unwiderstehlich. Ich bin [Root.GetFirstName], die fleischgewordene Versuchung!;;Mi confianza es una montaña, mi encanto irresistible, mis hazañas legendarias. Soy [Root.GetFirstName], la tentación encarnada.;La fiducia in me stesso è smisurata, il mio fascino è irresistibile, le mie imprese sono leggendarie. Sono [Root.GetFirstName] - la tentazione incarnata.;;;;;;;;x
EVTOPTA_WOL_99;Move over Cleopatra!;Faites place, Cléopâtre !;Verzieh dich, Kleopatra!;;¡Aparta, Cleopatra!;Spostati, Cleopatra!;;;;;;;;x
EVTOPTA_WOL_99_PERS;Move over Scheherazade!;Faites place, Shéhérazade !;Verzieh dich, Scheherazade!;;¡Aparta, Sherezade!;Spostati, Scheherazade!;;;;;;;;x
EVTOPTB_WOL_99;I can hardly resist myself!;J'ai du mal à me contenir !;Ich kann mir kaum noch selbst widerstehen!;;¡Apenas me resisto a mí mismo!;Riesco a malapena a resistere a me stesso!;;;;;;;;x
EVTOPTC_WOL_99;But... there are so many sins to explore!;Mais... il y a tellement de péchés à découvrir !;Aber... es gibt noch so viele unbegangene Sünden!;;¡Pero... hay tantos pecados para explorar!;Ma... ci sono così tanti peccati da esplorare!;;;;;;;;x
EVTOPTD_WOL_99;Naturally, but I won't let vices define me.;Naturellement, mais je ne laisserai pas les vices me définir.;Natürlich würde ich mich nie über Laster definieren.;;Naturalmente, pero no dejaré que los vicios me definan.;Naturalmente, ma non lascerò che i vizi mi definiscano.;;;;;;;;x
EVTTITLE_WOL_100;The Chase Begins!;Que la séduction commence !;Die Jagd beginnt!;;¡Comienza la persecución!;La Caccia è aperta!;;;;;;;;x
EVTDESC_WOL_100;I shall bring all my seduction skills to bear on [From.GetTitledFirstName] until I have [From.GetObjectPronoun] wrapped around my finger!;J'utiliserai tous mes talents de séduction pour conquérir le coeur [From.Get_du_TitledFirstName] !;Ich werde bei [From.GetTitledFirstName] sämtliche Künste der Verführung einsetzen, bis ich [From.GetObjectPronoun] um den Finger gewickelt habe!;;¡Usaré todas mis habilidades de seducción sobre [From.GetTitledFirstName] hasta que [From.GetObjectPronoun] estén en mis manos!;Userò tutte le mie capacità di seduzione con [From.GetTitledFirstName] fino a quando [From.GetObjectPronoun] non sarà caduta nelle mie mani!;;;;;;;;x
EVTOPTA_WOL_100;[From.GetSubjectPronounCap] will be mine!;[From.GetIlElleCap] sera mie[From.GetNNne] !;[From.GetSubjectPronounCap] wird mein sein!;;¡[From.GetSubjectPronounCap] será mío/a!;[From.GetSubjectPronounCap] sarà mia!;;;;;;;;x
EVTDESC_WOL_101;I have set my sights on [From.GetTitledFirstName], but the age difference could cause a bit of a scandal if the court gossips take notice of my efforts...;J'ai des vues sur [From.Get_le_TitledFirstName], mais la différence d'âge pourrait provoquer un scandale si les membres de la cour venaient à le remarquer...;Ich habe ein Auge auf [From.GetTitledFirstName] geworfen, doch der Altersunterschied könnte zu einem Skandal führen, falls wir am Hof ins Gerede kommen.;;Me he fijado en [From.GetTitledFirstName], pero la diferencia de edad podría causar un pequeño escándalo si los chismosos del corte se fijan en mis esfuerzos...;Ho messo i miei occhi su [From.GetTitledFirstName], ma la differenza di età potrebbe causare un po' di scandalo se i pettegolezzi di corte presteranno attenzione ai miei sforzi...;;;;;;;;x
EVTOPTA_WOL_101;But I love wrinkles!;Mais j'adore les rides !;Aber ich liebe Fältchen doch!;;¡Pero me encantan las arrugas!;Ma io amo le rughe!;;;;;;;;x
EVTOPTB_WOL_101;But [From.GetSubjectPronoun]'s such a little morsel!;Mais [From.GetIlElle] est une véritable bouffée de jeunesse !;Aber [From.GetSubjectPronoun] ist solch ein Appetithappen!;;¡Pero [From.GetSubjectPronoun] es un bocado tan suculento!;Ma [From.GetSubjectPronoun] è un bocconcino così succulento!;;;;;;;;x
EVTOPTC_WOL_101;I should seek other quarry...;Je devrais chercher une autre proie...;Ich sollte andere Felder beackern...;;Debería buscar otra cantera;Dovrei cercare un'altra preda...;;;;;;;;x
EVTTITLE_WOL_102;A Game for the Whole Family;Un jeu pour toute la famille;Ein Spiel für die ganze Familie;;Un juego para toda la familia;Un Gioco per Tutta la Famiglia;;;;;;;;x
EVTDESC_WOL_102;I have decided to seduce my own [GetFromRelation] [From.GetFirstName]. The sheer taboo of it is thrilling, but the scandal... by [Root.Religion.GetRandomGodName], the scandal would be epic.;J'ai décidé de séduire m[From.GetOnA] propre [GetFromRelation] [From.GetFirstName]. L'aspect tabou de cette aventure m'excite, mais le scandale... par [Root.Religion.GetRandomGodName], le scandale serait d'une ampleur colossale.;M[From.Geteineine] [GetFromRelation] [From.GetFirstName] wurde von mir verführt. Dass ich damit ein Tabu breche, macht die Sache noch interessanter. Bei [Root.Religion.GetRandomGodName], es würde ein gesellschaftliches Erdbeben auslösen, wenn dies bekannt würde.;;He decidido a seducir mi propio/a [GetFromRelation] [From.GetFirstName]. El mero tabú de esto es emocionante, pero el escándalo... Por [Root.Religion.GetRandomGodName], el escándalo sería épico.;Ho deciso di sedurre la mia stessa [GetFromRelation] [From.GetFirstName]. Infrangere questo tabù è emozionante, ma lo scandalo... per [Root.Religion.GetRandomGodName],lo scandalo sarebbe epico.;;;;;;;;x
EVTOPTA_WOL_102;The risk makes it even more exciting!;Le risque ne rend tout cela que plus excitant !;Das Risiko macht es nur noch interessanter!;;¡El riesgo lo hace aún más emocionante!;Il rischio lo rende molto più eccitante!;;;;;;;;x
EVTOPTB_WOL_102;On second thought, I'm no deviant.;Après réflexion, la perversion ne m'attire guère.;Wenn ich genauer darüber nachdenke, bin ich nicht abartig.;;Pensándolo mejor, no soy ningún desviado.;Un secondo, non sono un pervertito.;;;;;;;;x
EVTDESC_WOL_103;The idea of seducing [From.GetTitledFirstName] - a [From.GetManWoman] of the cloth - is so exciting! Yet, I am definitely risking a scandal here...;L'idée de séduire [From.Get_le_TitledFirstName], un membre de l'église, est si palpitante ! Cependant, je risquerais certainement un scandale...;Der Gedanke daran, [From.GetTitledFirstName] zu verführen, ist so erregend! [From.GetEinEine] [From.GetManWoman] des Ordens! Allerdings riskiere ich damit einen ziemlichen Skandal...;;La idea de seducir a [From.GetTitledFirstName] - un/una [From.GetManWoman] del clero- es tan emocionante! Sin embargo, desde luego aquí me arriesgo a un escándalo aquí...;L'idea di sedurre [From.GetTitledFirstName] - un [From.GetManWoman] del clero -è così eccitante! Tuttavia, rischierò certamente uno scandalo...;;;;;;;;x
EVTOPTA_WOL_103;It will be worth it!;Cela vaudra le coup !;Das ist es mir wert!;;¡Valdrá la pena!;Ne sarà valsa la pena!;;;;;;;;x
EVTOPTB_WOL_103;No, I fear [Root.Religion.GetRandomGodName] too much.;Non, [Root.Religion.GetRandomGodName] m'effraie trop.;Nein, ich fürchte [Root.Religion.GetRandomGodName] zu sehr.;;No, temo demasiado a [Root.Religion.GetRandomGodName]. ;No, ho troppa paura di [Root.Religion.GetRandomGodName] .;;;;;;;;x
EVTDESC_WOL_104;Society may take a dim view on my preferences, but at the risk of a scandal I am about to seduce [From.GetTitledFirstName].;La société prendra peut-être un avis obscur sur mes préférences, mais, au risque du scandale, je m'apprête à séduire [From.Get_le_TitledFirstName].;Die Gesellschaft mag mich verurteilen, aber ich scheue das Risiko eines Skandals nicht und werde [From.GetTitledFirstName] verführen.;;La sociedad puede tomar una mala opinión sobre mis preferencias, pero a riesgo de un escándalo, voy a seducir a [From.GetTitledFirstName];La società potrà pure avere una pessima opinione dei miei gusti sessuali, ma, a rischio di uno scandalo, mi appresto a sedurre [From.GetTitledFirstName].;;;;;;;;x
EVTOPTA_WOL_104;With pride!;Avec fierté !;Voller Stolz!;;¡Con orgullo!;Che preda!;;;;;;;;x
EVTOPTB_WOL_104;It just isn't worth the risk.;Cela n'en vaut pas le coup.;Nein, das Risiko ist einfach zu groß.;;Simplemente no vale la pena correr el riesgo.;Non ne vale la pena.;;;;;;;;x
EVTTOOLTIP_WoL_110;I start planning my next move;Je commence à préparer ma prochaine tentative;Ich plane meinen nächsten Zug.;;Comienzo a planear mi próximo movimiento.;Dovrò pensare alla prossima mossa;;;;;;;;x
EVTDESC_WOL_111;The target of my seduction, [FromFromFrom.GetTitledFirstName], has tragically passed away!;L'objet de mes envies, [FromFromFrom.Get_le_TitledFirstName], est tragiquement décédé !;Das Ziel meiner Verführung, [FromFromFrom.GetTitledFirstName], ist tragischerweise verstorben!;;¡El objetivo de mi seducción, [FromFromFrom.GetTitledFirstName], ha fallecido trágicamente!;L'obiettivo della mia seduzione, [FromFromFrom.GetTitledFirstName], è tragicamente trapassato!;;;;;;;;x
EVTOPTA_WOL_111;Well, there are more fish in the sea!;Eh bien, un de perdu, dix de retrouvés !;Na ja, es gibt ja noch andere!;;¡Bueno, hay más peces en el mar!;Nessun problema, ci sono un sacco di pesci nel mare!;;;;;;;;x
EVTDESC_WOL_112;My seduction of [FromFromFrom.GetTitledFirstName] has come to an unexpected end, as [FromFromFrom.GetSubjectPronoun] has ended up in prison!;Mon jeu de séduction envers [FromFromFrom.Get_le_TitledFirstName] a pris une tournure inattendue... derrière les barreaux.;Die Verführung von [FromFromFrom.GetTitledFirstName] hat ein überraschendes Ende gefunden, denn [FromFromFrom.GetSubjectPronoun] ist nun im Kerker gelandet!;;¡Mi seducción de [FromFromFrom.GetTitledFirstName] ha llegado a un final inesperado, ya que [FromFromFrom.GetSubjectPronoun] ha terminado en la cárcel!;La mia seduzione di [FromFromFrom.GetTitledFirstName] ha avuto un finale inaspettato, poiché [FromFromFrom.GetSubjectPronoun] è finito in prigione!;;;;;;;;x
EVTOPTA_WOL_112;I shall have get my thrills elsewhere;Je devrai trouver une autre source de sensations fortes;Ich werde mich anderweitig umsehen müssen.;;Tendré que conseguir mis emociones en otra parte.;Dovrò mettere le mie emozioni in secondo piano.;;;;;;;;x
EVTDESC_WOL_113;[FromFromFrom.GetTitledFirstName], the target of my amorous attentions, has tragically fallen comatose and is now entirely incapable of appreciating my efforts.;[FromFromFrom.Get_Le_TitledFirstName], l'objet de mes envies sensuelles, vient de tomber dans le coma et ne peut donc pas apprécier mes efforts.;[FromFromFrom.GetTitledFirstName], das Objekt meiner amourösen Bemühungen, ist bedauerlicherweise ins Koma gefallen und kann daher meine Anstrengungen nicht mehr würdigen.;;[FromFromFrom.GetTitledFirstName], el objetivo de mi atención amorosa, trágicamente ha caído en coma y ahora es totalmente incapaz de apreciar mi esfuerzos.;[FromFromFrom.GetTitledFirstName], l'obiettivo delle mie attenzioni amorose, è tragicamente finito in coma e adesso non potrà più godere delle mie abilità amatorie.;;;;;;;;x
EVTOPTA_WOL_113;Seducing a vegetable is no challenge!;Séduire un légume n'a rien d'un défi !;Jemanden zu verführen, der im Koma liegt, wäre viel zu einfach!;;¡Seducir a un vegetal no es un desafío!;Sedurre un vegetale non ha senso!;;;;;;;;x
EVTTITLE_WOL_200;A Love Letter;Une lettre d'amour;Ein Liebesbrief;;Una carta de amor;Una Lettera d'Amore;;;;;;;;x
EVTDESC_WOL_200;Today I found a scented letter lying on my pillow. It appears [From.GetTitledFirstName] is quite smitten with me!;Aujourd'hui, j'ai trouvé une lettre parfumée sur mon oreiller. Il semblerait que [From.Get_le_TitledFirstName] cherche mes faveurs !;Heute fand ich auf meinem Kopfkissen einen parfümierten Brief. Wie es scheint, ist [From.GetTitledFirstName] sehr angetan von mir!;;Hoy encontré una carta perfumada en mi almohada. ¡Parece que [From.GetTitledFirstName] está muy colado/a por mí!;Oggi ho trovato una lettera profumata appoggiata al mio cuscino. Sembra che [From.GetTitledFirstName] abbia una cotta per me!;;;;;;;;x
EVTDESC_WOL_200_CR;Today I found a scented letter lying on my pillow... I don't quite know how to react - it appears my own [GetFromRelation] [From.GetFirstName] is quite smitten with me!;Aujourd'hui, j'ai trouvé une lettre parfumée sur mon oreiller... je ne sais pas trop comment réagir, il semblerait que m[From.GetOnA] propre [GetFromRelation] [From.GetFirstName] cherche mes faveurs !;Heute fand ich auf meinem Kopfkissen einen parfümierten Brief. Wie es scheint, ist m[From.Geteineine] [GetFromRelation] [From.GetFirstName] sehr angetan von mir!;;Hoy encontré una carta perfumada en mi almohada. No sé bien cómo reaccionar, ¡parece que mi propio [GetFromRelation] [From.GetFirstName] está muy enamorado de mí!;Oggi ho trovato una lettera profumata appoggiata al mio cuscino... non so bene che fare... - Sembra che il mio stesso [GetFromRelation] [From.GetFirstName] abbia una cotta per me!;;;;;;;;x
EVTOPTA_WOL_200;Oh, how romantic!;Oh, que c'est romantique !;Oh, wie romantisch!;;¡Vaya, qué romántico!;Che cosa romantica!;;;;;;;;x
EVTOPTB_WOL_200;How delightfully perverted!;Délicieusement pervers !;Wie wunderbar abartig!;;¡Que deliciosamente pervertido!;Squisitamente perverso!;;;;;;;;x
EVTOPTC_WOL_200;What foolishness!;Sottises !;Was für ein Unfug!;;¡Qué locura!;Che sciocchezza!;;;;;;;;x
EVTOPTD_WOL_200;Fool. I am a married [Root.GetManWoman]!;Imbécile. Je suis un[Root.Get_E] [Root.GetManWoman] marié[Root.Get_E] !;Dummkopf. Ich bin verheiratet!;;Tonto. ¡Soy [Root.GetManWoman] casado/casada!;Idiota! sono un [Root.GetManWoman] sposato!;;;;;;;;x
EVTOPTE_WOL_200;I am offended!;Quelle offense !;Ich bin empört!;;¡Me ofende!;Sono offeso!;;;;;;;;x
EVTOPTF_WOL_200;What a sick deviant!;Quel pervers[From.Get_E] écoeurant[From.Get_E] !;Das ist einfach krank!;;¡Qué enfermo pervertido!;Che pervertito!;;;;;;;;x
EVTTOOLTIP_WoL_201;Encourage this...;Encourager cela...;Das verdient Ermutigung...;;Animar esto...;Incoraggia questo...;;;;;;;;x
EVTTOOLTIP_WoL_202;My silence will dissuade [This.GetObjectPronoun].;Mon silence l'en dissuadera.;Mein Schweigen wird [This.GetObjectPronoun] entmutigen.;;Mi silencio le disuadirá. ;Il mio silenzio dissuaderà [This.GetObjectPronoun].;;;;;;;;x
EVTTOOLTIP_WoL_203;Strongly discourage [This.GetObjectPronoun]!;Il faut l'en décourager à tout prix !;Jemand muss [This.GetObjectPronoun] überzeugen!;;¡Desaconsejar[This.GetObjectPronoun] con fuerza!;Dissuadi fermamente [This.GetObjectPronoun]!;;;;;;;;x
EVTTITLE_WOL_201;Letters of Love;Lettres d'amour;Liebesbriefe;;Cartas de amor;Lettere d'Amore;;;;;;;;x
EVTDESC_WOL_201;I arranged for a scented love letter to be left on [From.GetFirstName]'s pillow in an attempt to woo [From.GetObjectPronoun]... and it seems to have struck true, for [From.GetSubjectPronoun] has left one on mine, confessing [From.GetPossPronoun] attraction to me!;J'ai fait en sorte qu'une lettre d'amour parfumée soit déposée sur l'oreiller de [From.GetFirstName] dans l'espoir de [From.GetLeLa] séduire... et il semble que ce soit un succès, car [From.GetIlElle] a laissé une lettre sur mon oreiller, confessant son attirance pour moi !;Ich habe dafür gesorgt, dass [From.GetFirstName] auf dem Kopfkissen einen parfümierten Liebesbrief findet, in dem ich um sie werbe. Ich glaube, es funktioniert, denn auch auf meinem Kopfkissen habe ich einen Brief gefunden, in dem [From.GetFirstName] [From.GetPossPronoun]e Zuneigung bekundet.;;Arreglé que dejasen una carta de amor perfumada en la almohada de [From.GetFirstName] en un intento de conquistarla... y parece que lo ha logrado por cierto, porque [From.GetSubjectPronoun] ha dejado una en la mía, confesando su [From.GetSubjectPronoun] atracción por mí!;Ho fatto in modo che una lettera d'amore fosse lasciata sul cuscino di [From.GetFirstName] nel tentativo di sedurre [From.GetObjectPronoun]... e sembra che abbia colpito nel segno, perché [From.GetSubjectPronoun] mi ha risposto, confessando il [From.GetPossPronoun] amore per me!;;;;;;;;x
EVTOPTA_WOL_201;Oho! Time to up the ante?;Oh ! Serait-il temps d'aller plus loin ?;Oha! Sollen wir vielleicht den Einsatz erhöhen?;;¡Ajá! ¿Hay que subir la apuesta?;Oh! Sarà il momento di alzare la posta?;;;;;;;;x
EVTOPTB_WOL_201;Great, but I no longer desire [From.GetObjectPronoun];C'est bien, mais le désir m'a quitté;Schön, aber ich verlange nicht mehr nach [From.Getihmihr];;Genial, pero ya no deseo a [From.GetObjectPronoun]. ;Ottimo, ma non desiderò più [From.GetObjectPronoun];;;;;;;;x
WOL_SEDUCE_END_TOOLTIP;The chase is ended\n;La tentative de séduction est terminée\n;Die Jagd ist vorbei\n;;La persecución ha finalizado\n;Il caso è chiuso\n;;;;;;;;x
EVTDESC_WOL_202;[From.GetFirstName] has not responded to the love letter I had left on [From.GetPossPronoun] pillow.;[From.GetFirstName] n'a pas répondu à la lettre d'amour que j'ai laissée sur son oreiller.;[From.GetFirstName] hat auf den Brief, den ich auf [From.GetPossPronoun]em Kopfkissen hinterließ, nicht geantwortet.;;[From.GetFirstName] no ha respondido a la carta de amor que dejé en [From.GetPossPronoun] almohada.;[From.GetFirstName] non ha risposto alla lettera d'amore che ho lasciato sul [From.GetPossPronoun] cuscino.;;;;;;;;x
EVTOPTB_WOL_202;Time to give up;Il est temps d'abandonner;Es ist Zeit, die Sache aufzugeben.;;Hora de rendirse.;È il momento di arrendersi;;;;;;;;x
EVTDESC_WOL_203;I arranged for a scented love letter to be left on [From.GetFirstName]'s pillow in an attempt to woo [From.GetObjectPronoun]... Today I found [From.GetPossPronoun] answering missive in the privy. It did not smell of roses.;J'ai fait en sorte qu'une lettre d'amour parfumée soit déposée sur l'oreiller de [From.GetFirstName] dans l'espoir de la séduire... et aujourd'hui, j'ai trouvé sa réponse dans les latrines. Elle ne sentait pas la rose.;Ich habe dafür gesorgt, dass [From.GetFirstName] auf dem Kissen einen parfümierten Brief findet, in dem ich um sie werbe. Heute habe ich die Antwort im Abtritt entdeckt. Sie roch nicht gerade nach Rosen.;;Arreglé para que una carta de amor perfumada quedará a la almohada de [From.GetFirstName] en un intento de conquistarla...Hoy he encontrado su respuesta en el excusado. No huele a rosas.;Ho fatto in modo che una lettera d'amore fosse lasciata sul cuscino di [From.GetFirstName] nel tentativo di sedurre [From.GetObjectPronoun]... Oggi ho trovato la [From.GetSubjectPronoun] risposta nelle latrine. Non profumava certo di rose..;;;;;;;;x
EVTOPTA_WOL_203;A temporary setback!;Un contretemps temporaire !;Ein vorübergehender Rückschlag, nichts weiter!;;¡Un revés temporal!;Una battuta di arresto temporanea!;;;;;;;;x
EVTOPTB_WOL_203;Time to move on;Il est temps de passer à autre chose;Zeit, nach vorne zu schauen;;Hora de seguir adelante;È il momento di passare oltre;;;;;;;;x
EVTTITLE_WOL_210;A Gift of Love;Un présent d'amour;Liebesgabe;;Un regalo de amor;Un Pegno d'Amore;;;;;;;;x
EVTDESC_WOL_210;My bedroom is covered in wildflowers! And what's this? A beautiful necklace set with precious stones! There is a note here as well: 'From your humble admirer, [From.GetTitledFirstName], something to match your eyes'.;Ma chambre est recouverte de fleurs sauvages ! Et que vois-je ici ? Un magnifique collier incrusté de pierres précieuses ! Il y a également un mot : 'De la part de votre admirateur, [From.Get_le_TitledFirstName], un présent digne de la beauté de vos yeux'.;"Mein Gemach ist über und über mit Wildblumen geschmückt. Und was ist das? Eine wunderschöne Halskette mit Edelsteinen! Auch eine Nachricht liegt bei: ""Von Eurem Bewunderer, [From.GetTitledFirstName]. Sie passt sicherlich gut zu Euren Augen"".";;"¡Mi dormitorio está cubierto de flores silvestres! ¿Y qué es esto? ¡Un hermoso collar con piedras preciosas! También hay una nota: ""De tu humilde admirador, [From.GetTitledFirstName], a juego con tus ojos!""";La mia camera da letto è cosparsa di fiori selvatici! E cos'è questa?? Una bella collana con pietre preziose! C'è anche un appunto che dice: 'Dal tuo umile ammiratore, [From.GetTitledFirstName], qualcosa che si abbini ai vostri splendidi occhi'.;;;;;;;;x
EVTDESC_WOL_210_CR;My bedroom is covered in wildflowers! And what's this? A beautiful necklace set with precious stones! There is a note here as well: 'From your humble admirer, [From.GetFirstName], something to match your eyes'. Wait, what, surely not my [GetFromRelation] [From.GetFirstName]?!;Ma chambre est recouverte de fleurs sauvages ! Et que vois-je ici ? Un magnifique collier incrusté de pierres précieuses ! Il y a également un mot : 'De la part de votre admirateur, [From.GetFirstName], un présent digne de la beauté de vos yeux'. Non, cela ne peut pas être mon propre [GetFromRelation] [From.GetFirstName] ?!;"Mein Gemach ist über und über mit Wildblumen geschmückt. Und was ist das? Eine wunderschöne Halskette mit Edelsteinen! Auch eine Nachricht liegt bei: ""Von Eurem Bewunderer, [From.GetFirstName]. Sie passt sicherlich gut zu Euren Augen"". Aber das ist doch nicht etwa mein [GetFromRelation] [From.GetFirstName]?!";;"¡Mi dormitorio está cubierto de flores silvestres! ¿Y qué es esto? ¡Un hermoso collar con piedras preciosas! También hay una nota: ""De tu humilde admirador, [From.GetTitledFirstName], a juego con tus ojos!"" Espera,¿¡no puede ser mi [GetFromRelation] [From.GetFirstName]?!";La mia camera da letto è cosparsa di fiori selvatici! E cos'è questa?? Una bella collana con pietre preziose! C'è anche un appunto che dice: 'Dal tuo umile ammiratore, [From.GetTitledFirstName], qualcosa che si abbini ai vostri splendidi occhi'. Aspetta, non sarà il mio [GetFromRelation] [From.GetFirstName]?!;;;;;;;;x
EVTDESC_WOL_210_M;A page brought me a beautifully wrapped gift today - a perfectly balanced blade with a gilded hilt. The accompanying note says it's a gift from an admiring [From.GetTitledFirstName]!;Un page m'a apporté un magnifique présent aujourd'hui, il s'agit d'une épée à l'équilibre parfait et dotée d'une garde en or. Le mot joint affirme que le présent a été envoyé par [From.Get_le_TitledFirstName] !;Ein Page brachte mir heute ein Geschenk, eine perfekt ausbalancierte Klinge mit edlem Knauf. In der beiliegenden Nachricht steht, dass es ein Geschenk von [From.GetTitledFirstName] ist!;; Un criado me trajo un regalo bellamente envuelto hoy una hoja perfectamente equilibrada con una empuñadura dorada. La nota de acompañamiento dice que es un regalo de un admirado [From.GetTitledFirstName];Un paggio mi ha portato uno splendido dono oggi - una spada perfettamente equilibrata con una splendida elsa dorata. Il bigliettino che lo accompagna dice che è un regalo di [From.GetTitledFirstName]!;;;;;;;;x
EVTDESC_WOL_210_CR_M;A page brought me a beautifully wrapped gift today - a perfectly balanced blade with a gilded hilt. The accompanying note says it's a gift from an admiring [From.GetFirstName]! My own [GetFromRelation] [From.GetFirstName]?!;Un page m'a apporté un magnifique présent aujourd'hui, il s'agit d'une épée à l'équilibre parfait et dotée d'une garde en or. Le mot joint affirme que le présent a été envoyé par [From.GetFirstName] ! Ma propre [GetFromRelation] [From.GetFirstName] ?!;Ein Page brachte mir heute ein Geschenk, eine perfekt ausbalancierte Klinge mit edlem Knauf. In der beiliegenden Nachricht steht, dass es ein Geschenk von [From.GetTitledFirstName] ist! Ist das etwa meine [GetFromRelation] [From.GetFirstName]?!;;Un criado me trajo un regalo bellamente envuelto hoy una hoja perfectamente equilibrada con una empuñadura dorada. La nota de acompañamiento dice que es un regalo de un admirando [From.GetTitledFirstName] ¿¡mi proprio [GetFromRelation] [From.GetFirstName]?!;Un paggio mi ha portato uno splendido dono oggi - una spada perfettamente equilibrata con una splendida elsa dorata. Il bigliettino che lo accompagna dice che è un regalo di [From.GetTitledFirstName]! Il mio [GetFromRelation] [From.GetFirstName]?!;;;;;;;;x
EVTOPTA_WOL_210;How romantic!;Comme c'est romantique !;Wie romantisch!;;¡Qué romántico!;Che cosa romantica!;;;;;;;;x
EVTOPTB_WOL_210;How perverted... and thrilling!;Comme c'est pervers... et excitant !;Wie abartig... und aufregend!;;¡Qué pervertido... y emocionante!;Che cosa perversa.. e spaventosa!;;;;;;;;x
EVTTITLE_WOL_211;Gifts of Love;Présents d'amour;Liebesgaben;;Regalos de amor;Pegni d'Amore;;;;;;;;x
EVTDESC_WOL_211;I sent [From.GetFirstName] a beautiful necklace and had her room covered with wildflowers. The gambit seems to have paid off, for I found a magnificent new saddle with her embossed seal in the stables today!;J'ai envoyé un magnifique collier à [From.GetFirstName], et j'ai recouvert son lit de fleurs sauvages. La manoeuvre semble avoir payé, car j'ai trouvé une selle splendide estampée de son sceau dans les étables aujourd'hui !;Ich sandte [From.GetFirstName] eine schöne Halskette und gab den Befehl, ihre Gemächer mit Wildblumen zu schmücken. Anscheinend ist meine Rechnung aufgegangen, denn seit heute befindet sich ein kostbarer Sattel mit ihrem Wappen im Stall meines Hofes!;;Envié a [From.GetFirstName] un precioso collar y cubrí su dormitorio de flores silvestres. El juego parece haber dado sus frutos, ya que hoy encontré en el establo una nueva silla magnífica con su sello grabado!;Ho mandato una bellissima collana a [From.GetFirstName] ed ho riempito la sua camera di fiori di campo. La mossa sembra aver pagato, oggi ho trovato una nuova splendida sella con il suo sigillo in rilievo nelle scuderie!;;;;;;;;x
EVTDESC_WOL_211_M;I sent [From.GetFirstName] a magnificent sword as a gift. It seems to have warmed his heart, for he sent me a matching dagger back!;J'ai envoyé une magnifique épée à [From.GetFirstName] comme présent. Il semblerait que j'ai réussi à lui réchauffer le coeur, car il m'a envoyé une dague assortie !;Ich sandte [From.GetFirstName] ein kostbares Schwert als Geschenk. Es scheint ihm gefallen zu haben, denn er sandte mir einen Dolch als Gegengeschenk!;;Envié a [From.GetFirstName] una espada magnífica como un regalo. ¡Parece que ha calentado su corazón, ya que me envió de vuelta una daga a juego!;Ho mandato a [From.GetFirstName] una magnifica spada come regalo. Sembra aver riscaldato il suo cuore, mi ha mandato un nuovo pugnale!;;;;;;;;x
EVTOPTA_WOL_211;Pretty clear symbolism, I'd say!;Un parfait exemple de symbolisme, je dirais !;Die Symbolik ist klar, denke ich!;;¡Un simbolismo bastante claro, diría yo!;Un perfetto esempio di simbolismo, direi!;;;;;;;;x
EVTOPTB_WOL_211;I'm irresistible! But I've changed my mind...;Je suis irrésistible ! Mais j'ai changé d'avis...;Ich bin unwiderstehlich! Aber ich habe es mir anders überlegt...;;¡Soy irresistible! Pero he cambiado de opinión...;Sono irresistibile! Ma ho cambiato idea..;;;;;;;;x
